"","Data","startTyg","startM","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec CPR","NSR Solec DDR","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Targowa/Dworzec Wileński","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W"
"1301",2018-03-05,2018-03-05,2018-03-01,245,113,138,308,35,726,18,151,188,38,NA,62,289,145,179,136,226,41,NA,NA,NA,519,508,157,NA,280,89,NA,345,137
"1302",2018-03-06,2018-03-05,2018-03-01,286,102,157,359,36,770,30,186,239,77,NA,95,312,188,153,119,281,34,NA,NA,NA,518,540,202,NA,320,89,NA,378,142
"1303",2018-03-07,2018-03-05,2018-03-01,238,90,126,371,39,724,27,182,206,67,NA,87,328,145,167,100,238,12,NA,NA,NA,589,511,208,NA,288,80,NA,399,121
"1304",2018-03-08,2018-03-05,2018-03-01,250,157,192,441,47,961,35,267,319,90,NA,114,465,241,248,179,367,20,NA,NA,NA,792,679,278,NA,454,104,NA,520,178
"1305",2018-03-09,2018-03-05,2018-03-01,279,127,231,439,52,889,37,252,253,75,NA,118,413,218,198,166,336,19,NA,NA,NA,738,718,298,NA,355,105,NA,463,164
"1306",2018-03-10,2018-03-05,2018-03-01,378,231,443,276,39,770,88,365,453,162,NA,167,476,846,743,582,776,172,NA,NA,NA,812,669,389,NA,716,247,NA,441,167
"1307",2018-03-11,2018-03-05,2018-03-01,672,503,838,407,62,1361,192,695,861,330,NA,287,708,1926,2172,1292,2046,529,NA,NA,NA,1277,1089,746,NA,1583,563,NA,1012,213
"1308",2018-03-12,2018-03-12,2018-03-01,478,249,430,678,78,1511,70,483,459,181,NA,183,643,487,503,333,655,40,NA,NA,NA,1080,1006,492,NA,703,243,NA,803,274
"1309",2018-03-13,2018-03-12,2018-03-01,550,269,449,760,79,1674,74,568,610,176,NA,213,743,514,580,378,758,81,NA,NA,NA,1205,1137,543,NA,800,261,NA,873,308
"1310",2018-03-14,2018-03-12,2018-03-01,384,159,293,630,70,1200,44,376,317,103,NA,159,542,255,300,170,442,24,NA,NA,NA,864,838,381,NA,545,144,NA,611,255
"1311",2018-03-15,2018-03-12,2018-03-01,298,138,228,527,57,1104,34,305,300,101,NA,125,452,184,244,146,357,36,NA,NA,NA,773,700,273,NA,425,104,NA,531,210
"1312",2018-03-16,2018-03-12,2018-03-01,209,70,116,345,28,719,23,158,149,55,NA,74,285,116,146,96,182,19,NA,NA,NA,488,462,174,NA,252,57,NA,333,146
"1313",2018-03-17,2018-03-12,2018-03-01,50,25,22,31,11,56,7,48,12,1,NA,19,107,87,23,54,33,36,NA,NA,NA,233,142,84,NA,92,30,NA,69,14
"1314",2018-03-18,2018-03-12,2018-03-01,52,39,35,81,16,98,4,69,72,7,NA,20,136,139,56,74,110,39,NA,NA,NA,273,185,94,NA,95,35,NA,96,31
"1315",2018-03-19,2018-03-19,2018-03-01,233,88,145,358,46,748,11,183,186,50,NA,67,329,211,115,98,223,20,NA,NA,NA,604,551,193,NA,288,85,NA,362,137
"1316",2018-03-20,2018-03-19,2018-03-01,244,111,177,434,47,898,13,243,275,80,NA,95,393,229,169,116,289,28,NA,NA,NA,670,585,221,NA,301,108,NA,469,177
"1317",2018-03-21,2018-03-19,2018-03-01,281,135,195,470,55,1070,29,271,279,77,NA,95,409,256,209,161,357,32,NA,NA,NA,732,632,247,NA,386,94,NA,486,177
"1318",2018-03-22,2018-03-19,2018-03-01,297,135,197,436,46,1141,43,333,344,83,NA,130,455,296,280,167,403,34,NA,NA,NA,724,751,286,NA,445,123,NA,496,217
"1319",2018-03-23,2018-03-19,2018-03-01,305,126,218,467,64,977,23,301,287,81,NA,133,417,190,225,118,368,19,NA,NA,NA,735,686,260,NA,335,106,NA,465,210
"1320",2018-03-24,2018-03-19,2018-03-01,324,210,319,289,41,610,54,337,403,157,NA,110,393,629,570,329,667,162,NA,NA,NA,695,613,352,NA,526,217,NA,404,146
"1321",2018-03-25,2018-03-19,2018-03-01,760,481,789,438,63,1393,135,723,1052,330,NA,290,616,1815,2005,1215,2114,585,NA,NA,NA,1174,1084,737,NA,1632,511,NA,935,248
"1322",2018-03-26,2018-03-26,2018-03-01,486,243,401,707,76,1712,76,498,634,162,NA,201,637,546,491,393,733,98,NA,NA,NA,1130,1107,505,NA,781,268,NA,830,304
"1323",2018-03-27,2018-03-26,2018-03-01,375,177,277,615,58,1291,37,351,366,105,NA,164,508,270,301,166,480,57,NA,NA,NA,875,818,293,NA,534,117,NA,590,227
"1324",2018-03-28,2018-03-26,2018-03-01,426,186,268,604,64,1255,38,353,438,110,NA,155,521,323,326,183,515,47,NA,NA,NA,882,904,373,NA,524,135,NA,591,235
"1325",2018-03-29,2018-03-26,2018-03-01,177,67,82,313,29,497,21,137,167,43,NA,76,264,92,108,49,136,3,NA,NA,NA,482,414,157,NA,204,57,NA,269,88
"1326",2018-03-30,2018-03-26,2018-03-01,513,267,440,541,55,1134,67,475,617,184,NA,187,645,780,659,559,918,208,NA,NA,NA,958,876,493,NA,727,233,NA,672,210
"1327",2018-03-31,2018-03-26,2018-03-01,164,97,162,117,17,259,30,152,249,90,NA,70,138,259,256,161,284,74,NA,NA,NA,306,219,203,NA,331,146,NA,165,35
"1328",2018-04-01,2018-03-26,2018-04-01,42,19,31,18,1,65,7,35,51,14,NA,8,57,48,51,39,60,10,NA,NA,NA,56,65,45,NA,53,12,NA,28,22
"1329",2018-04-02,2018-04-02,2018-04-01,154,108,161,93,18,192,34,135,177,58,NA,46,205,262,260,242,275,97,NA,NA,NA,305,248,206,NA,244,82,NA,198,54
"1330",2018-04-03,2018-04-02,2018-04-01,820,414,625,828,105,1680,128,689,741,276,NA,260,837,1057,925,701,1205,269,NA,NA,NA,1375,1305,687,NA,1083,428,NA,980,295
"1331",2018-04-04,2018-04-02,2018-04-01,1188,663,1081,1290,152,2986,212,1215,1334,459,NA,472,1222,1783,1456,981,2080,416,NA,NA,NA,2153,2025,941,NA,1923,654,NA,1730,465
"1332",2018-04-05,2018-04-02,2018-04-01,1355,778,1241,1385,183,3176,188,1364,1487,494,NA,444,1231,1755,1579,970,2263,434,NA,NA,NA,2243,2208,1131,NA,1974,564,NA,1806,493
"1333",2018-04-06,2018-04-02,2018-04-01,999,600,838,1223,135,2418,134,995,1026,315,NA,369,1103,922,899,500,1470,303,NA,NA,NA,1907,1893,881,NA,1371,433,NA,1336,402
"1334",2018-04-07,2018-04-02,2018-04-01,1344,918,1456,764,134,2293,298,1156,1855,667,NA,452,1104,2551,2627,1644,3346,1066,NA,NA,NA,2015,1693,1264,NA,2484,874,NA,1551,390
"1335",2018-04-08,2018-04-02,2018-04-01,2147,1558,2558,1129,137,4172,473,2182,3437,1072,NA,999,1569,4248,7019,2383,6721,2831,NA,NA,NA,3139,2693,1687,NA,5024,1592,NA,2890,597
"1336",2018-04-09,2018-04-09,2018-04-01,1686,1031,1663,1688,172,4080,270,1704,1846,702,NA,559,1578,2210,1725,1136,3003,545,NA,NA,NA,3038,2896,1295,NA,2612,839,NA,2403,728
"1337",2018-04-10,2018-04-09,2018-04-01,1866,1097,1709,1899,185,4538,284,1910,2161,716,NA,640,2035,2218,1918,1134,3180,608,NA,NA,NA,3298,3013,1489,NA,2910,952,NA,2507,856
"1338",2018-04-11,2018-04-09,2018-04-01,1453,895,1404,1755,203,3881,229,1565,1694,552,NA,558,1443,1418,1312,722,2293,388,NA,NA,NA,2794,2718,1255,NA,2222,698,NA,2225,760
"1339",2018-04-12,2018-04-09,2018-04-01,1670,1009,1544,1849,191,4108,276,1607,2029,708,NA,605,1612,1873,1814,940,2913,516,NA,NA,NA,3057,2868,1328,NA,2510,819,NA,2416,746
"1340",2018-04-13,2018-04-09,2018-04-01,1489,896,1456,1611,170,3607,247,1513,1617,620,NA,543,1359,1644,1490,742,2463,517,NA,NA,NA,2716,2570,1238,NA,2260,715,NA,2039,672
"1341",2018-04-14,2018-04-09,2018-04-01,1770,1180,1913,1015,130,3320,347,1848,2543,917,NA,596,1469,3341,3195,2149,4670,1579,NA,NA,NA,2681,2209,1636,NA,3641,1041,NA,1991,502
"1342",2018-04-15,2018-04-09,2018-04-01,2332,1616,2733,1304,166,4207,580,2339,3913,1261,NA,1011,1774,4751,6311,2698,6713,2571,NA,NA,NA,3369,2872,1805,NA,5174,1826,NA,2963,575
"1343",2018-04-16,2018-04-16,2018-04-01,1583,887,1406,1748,190,3877,266,1520,1660,536,NA,520,1368,1548,1296,825,2286,384,NA,NA,NA,2807,2648,1243,NA,2235,782,NA,2283,784
"1344",2018-04-17,2018-04-16,2018-04-01,1127,576,845,1375,123,3038,163,1083,1038,375,NA,403,1079,937,941,458,1506,207,NA,NA,NA,2068,2042,917,NA,1496,489,NA,1759,619
"1345",2018-04-18,2018-04-16,2018-04-01,1695,1024,1662,2002,212,4289,287,1758,1965,667,NA,657,1631,1878,1819,951,2914,569,NA,NA,NA,3109,2984,1428,NA,2553,862,NA,2497,877
"1346",2018-04-19,2018-04-16,2018-04-01,1880,1033,1612,2039,207,4518,266,1726,2106,750,NA,631,1688,1935,1919,1071,3109,549,NA,NA,NA,3359,3131,1558,NA,2798,257,NA,2535,857
"1347",2018-04-20,2018-04-16,2018-04-01,1985,1149,1839,2022,226,4482,330,1726,2219,773,NA,668,1732,2330,2274,1125,3662,642,NA,NA,NA,3313,3211,1581,NA,2916,NA,NA,2583,765
"1348",2018-04-21,2018-04-16,2018-04-01,1888,1180,1965,1228,159,3548,379,1768,2865,935,NA,687,1580,3528,3655,2223,4845,1575,NA,NA,NA,3188,2714,1728,NA,3700,NA,NA,2215,528
"1349",2018-04-22,2018-04-16,2018-04-01,2088,1556,2366,1190,143,4520,506,2075,3811,1091,NA,937,1614,4227,5216,2314,5673,2151,NA,NA,NA,3309,2660,2016,NA,4667,NA,NA,2831,626
"1350",2018-04-23,2018-04-23,2018-04-01,1480,860,1334,1775,180,4034,276,1427,1747,548,NA,511,1413,1411,1266,759,2024,377,NA,NA,NA,2754,2644,1243,NA,2144,NA,NA,2268,720
"1351",2018-04-24,2018-04-23,2018-04-01,1359,760,1160,1761,168,3867,186,1349,1458,488,NA,465,1339,1114,1117,542,1867,253,NA,NA,NA,2522,2534,1096,NA,1941,NA,NA,2077,794
"1352",2018-04-25,2018-04-23,2018-04-01,1224,666,1015,1629,163,3387,182,1265,1400,446,NA,432,1237,1038,941,499,1646,297,NA,NA,NA,2492,2304,1056,NA,1730,NA,NA,1917,759
"1353",2018-04-26,2018-04-23,2018-04-01,1166,564,922,1600,161,3296,151,1060,1173,407,NA,366,1307,884,832,409,1418,214,NA,NA,NA,2292,2225,997,NA,1573,NA,NA,1787,632
"1354",2018-04-27,2018-04-23,2018-04-01,1196,734,1091,1643,165,3339,203,1224,1391,465,NA,445,1295,1087,1205,518,2108,346,NA,NA,NA,2448,2416,1112,NA,1831,NA,NA,1847,583
"1355",2018-04-28,2018-04-23,2018-04-01,1613,995,1711,1014,145,2884,341,1505,2484,745,NA,547,1339,3367,3323,1890,4251,1414,NA,NA,NA,2555,2080,1491,NA,3122,NA,NA,1820,415
"1356",2018-04-29,2018-04-23,2018-04-01,1636,998,1614,1009,107,2739,327,1414,2575,867,NA,580,1128,3373,3453,2031,4007,1493,NA,NA,NA,2204,1939,1465,NA,3224,NA,NA,1721,361
"1357",2018-04-30,2018-04-30,2018-04-01,1615,1007,1557,1431,164,3028,281,1474,1893,723,NA,556,1549,2375,1902,1340,3157,785,NA,NA,NA,2774,2432,1384,NA,2472,NA,NA,1956,513
"1358",2018-05-01,2018-04-30,2018-05-01,2287,1415,2253,1264,147,3562,447,1995,3506,1056,NA,867,1642,4618,5326,2521,6452,1902,NA,NA,NA,3137,2666,1946,NA,4779,NA,NA,2536,437
"1359",2018-05-02,2018-04-30,2018-05-01,1413,826,1355,1262,147,2399,234,1296,1534,599,NA,542,1334,1587,1568,906,2617,533,NA,NA,NA,2400,2089,1325,NA,2142,NA,NA,1554,475
"1360",2018-05-03,2018-04-30,2018-05-01,2240,1379,2039,1280,157,3408,505,2143,3689,1037,NA,869,1627,4529,5364,2586,6426,2065,NA,NA,NA,3074,2673,1815,NA,4630,NA,NA,2595,455
"1361",2018-05-04,2018-04-30,2018-05-01,1524,915,1383,1367,143,2841,278,1281,1679,699,NA,563,1389,1781,1786,1260,2820,746,NA,NA,NA,2384,2216,1577,NA,2623,NA,NA,1798,475
"1362",2018-05-05,2018-04-30,2018-05-01,1703,1062,1671,981,127,2650,335,1411,2373,793,NA,547,1144,2704,3048,1762,4211,1241,NA,NA,NA,2345,2017,1477,NA,2978,NA,NA,1711,402
"1363",2018-05-06,2018-04-30,2018-05-01,2085,1419,2153,1085,132,3466,365,1703,3164,929,NA,816,1236,3647,4145,2081,5308,1642,NA,NA,NA,2802,2202,1686,NA,3777,NA,NA,2454,511
"1364",2018-05-07,2018-05-07,2018-05-01,2008,1278,1918,2229,226,4964,347,1880,2275,771,NA,691,1858,2073,1931,1080,3300,573,NA,NA,NA,3701,3375,1697,NA,3147,NA,NA,2988,915
"1365",2018-05-08,2018-05-07,2018-05-01,2373,1488,2298,2539,219,5675,398,2238,2677,906,NA,820,1915,2440,2480,1350,4059,743,NA,NA,NA,4110,3725,1830,NA,3512,NA,NA,3419,972
"1366",2018-05-09,2018-05-07,2018-05-01,2102,1308,1941,2472,229,5437,331,2041,2424,777,NA,818,1802,2022,2037,1089,3350,474,NA,NA,NA,4001,3650,1728,NA,3079,NA,NA,3201,951
"1367",2018-05-10,2018-05-07,2018-05-01,2248,1352,2129,2437,250,5657,347,2310,2523,887,NA,800,1996,2444,2223,1252,4000,731,NA,NA,NA,4089,3825,1801,NA,3353,NA,NA,3402,959
"1368",2018-05-11,2018-05-07,2018-05-01,2095,1281,2109,2493,264,5003,340,2135,2468,835,NA,793,1961,2137,2206,1074,3978,698,NA,NA,NA,3971,3723,1793,NA,3196,815,570,2959,833
"1369",2018-05-12,2018-05-07,2018-05-01,2028,1371,2210,1420,144,3850,463,2002,3381,1129,NA,732,1768,3772,4060,1939,5627,1494,NA,NA,NA,3290,2814,1939,NA,4091,1287,678,2427,568
"1370",2018-05-13,2018-05-07,2018-05-01,2084,1609,2462,1333,132,4119,504,2187,3749,1049,NA,926,1742,4083,5375,2292,6060,2024,NA,NA,NA,3518,2922,1894,NA,4683,1496,854,2752,576
"1371",2018-05-14,2018-05-14,2018-05-01,1711,911,1494,2118,223,4548,245,1585,1912,617,NA,642,1689,1261,1419,575,2371,281,NA,NA,NA,3364,3201,1456,NA,2548,773,745,2771,852
"1372",2018-05-15,2018-05-14,2018-05-01,1641,1003,1473,2116,225,4539,261,1674,1971,656,NA,670,1664,1484,1665,686,2593,438,NA,NA,NA,3303,3153,1394,NA,2548,775,722,2678,895
"1373",2018-05-16,2018-05-14,2018-05-01,1063,517,827,1432,122,2981,139,834,1171,342,NA,374,1025,693,676,286,1265,117,NA,NA,NA,2007,1936,845,NA,1483,421,479,1671,576
"1374",2018-05-17,2018-05-14,2018-05-01,924,478,718,1107,126,2407,130,798,882,281,NA,245,956,753,786,366,1154,142,NA,NA,NA,1786,1734,823,NA,1260,449,283,1325,397
"1375",2018-05-18,2018-05-14,2018-05-01,1299,754,1094,1642,151,3281,159,1194,1396,498,NA,476,1313,1087,1261,567,2087,315,NA,NA,NA,2485,2429,1178,NA,1908,605,508,2003,642
"1376",2018-05-19,2018-05-14,2018-05-01,1278,957,1317,1016,125,2535,281,1470,2253,671,NA,559,1388,2160,2336,1314,2992,866,NA,NA,NA,2440,2224,1424,NA,2323,809,493,1526,397
"1377",2018-05-20,2018-05-14,2018-05-01,2016,1598,2550,1293,148,4048,470,2309,3646,1076,NA,943,1557,4474,5059,2362,5945,2295,NA,NA,NA,3474,2730,1983,NA,4549,1451,960,2971,629
"1378",2018-05-21,2018-05-21,2018-05-01,1900,1112,1758,2430,225,5168,309,1935,2248,723,NA,685,1872,1764,1666,963,2955,447,NA,NA,NA,3675,3577,1545,NA,3014,913,892,3076,852
"1379",2018-05-22,2018-05-21,2018-05-01,1705,985,1598,2253,211,4745,245,1750,2100,678,NA,620,1638,1465,1448,716,2528,371,NA,NA,NA,3244,3152,1405,NA,2537,717,835,2781,870
"1380",2018-05-23,2018-05-21,2018-05-01,2071,1426,2128,2570,251,5839,338,2293,2857,940,NA,829,1981,2535,2551,1342,4055,772,NA,NA,NA,4147,4010,1738,NA,3457,1126,1073,3560,1012
"1381",2018-05-24,2018-05-21,2018-05-01,2069,1321,2099,2602,264,5705,344,2221,2786,910,NA,856,2047,2285,2357,1289,3899,638,NA,NA,NA,4151,3985,1680,NA,3434,1120,1088,3446,948
"1382",2018-05-25,2018-05-21,2018-05-01,1539,958,1473,1949,187,4060,233,1532,1794,627,NA,619,1543,1503,1566,701,2754,364,NA,NA,NA,3020,2908,1345,NA,2385,702,707,2380,659
"1383",2018-05-26,2018-05-21,2018-05-01,407,240,408,422,48,896,64,410,498,200,NA,129,531,392,379,289,694,130,NA,NA,NA,866,766,518,NA,680,207,178,522,183
"1384",2018-05-27,2018-05-21,2018-05-01,2061,1545,2512,1423,158,3924,425,2155,3760,1177,NA,950,1509,4819,5096,2837,6320,2170,NA,NA,NA,3308,2794,1819,NA,4609,1491,810,2795,630
"1385",2018-05-28,2018-05-28,2018-05-01,2311,1406,2416,2676,281,6044,388,2281,2957,927,NA,999,2032,2904,2445,1399,4186,713,NA,NA,NA,4265,4013,1916,NA,3941,1281,1037,3661,1078
"1386",2018-05-29,2018-05-28,2018-05-01,2352,1612,2425,2765,281,6263,405,2339,3151,1054,NA,1056,2127,2890,2568,1461,4669,778,NA,NA,NA,4504,4395,1997,NA,3810,1231,1130,3773,1072
"1387",2018-05-30,2018-05-28,2018-05-01,2131,1311,2116,2641,283,5516,344,2019,2911,918,NA,1007,2021,2471,2186,1104,3921,623,NA,NA,NA,4004,4040,1840,NA,3436,1027,1020,3372,890
"1388",2018-05-31,2018-05-28,2018-05-01,2016,1441,2247,1322,131,3482,435,1834,3822,1155,NA,1001,1372,4663,4722,2653,6214,1848,NA,NA,NA,2998,2708,1714,NA,4129,1241,798,2481,506
"1389",2018-06-01,2018-05-28,2018-06-01,1730,935,1614,1621,180,3258,274,1447,2350,873,NA,714,1480,2231,2143,1189,3290,714,NA,NA,NA,2695,2708,1509,NA,2718,913,686,2114,540
"1390",2018-06-02,2018-05-28,2018-06-01,1310,763,1361,974,103,2236,256,1111,1907,856,NA,528,1106,2382,2453,1381,3372,753,NA,NA,NA,2149,1889,1341,NA,2477,826,535,1457,337
"1391",2018-06-03,2018-05-28,2018-06-01,1585,1046,1768,993,94,2600,362,1427,2591,800,NA,628,1153,3261,3186,1885,3903,1156,NA,NA,NA,2466,1987,1547,NA,3133,1163,578,1773,415
"1392",2018-06-04,2018-06-04,2018-06-01,2209,1375,2206,2632,313,5668,359,2053,2872,952,NA,1084,1992,2495,2157,1321,3923,569,NA,NA,NA,4046,4041,1848,NA,3501,1102,1054,3536,983
"1393",2018-06-05,2018-06-04,2018-06-01,2133,1270,2164,2679,267,6021,319,2048,2740,882,NA,959,1944,2156,2079,1058,3769,557,NA,NA,NA,3890,3990,1784,NA,3401,1022,1114,3610,1002
"1394",2018-06-06,2018-06-04,2018-06-01,1993,1162,2055,2536,239,5352,303,1912,2391,806,NA,943,1940,1921,1923,902,3453,500,NA,NA,NA,3905,3795,1725,NA,3168,948,1047,3266,942
"1395",2018-06-07,2018-06-04,2018-06-01,2011,1295,2163,2418,212,5549,382,2115,2682,921,NA,969,1923,2410,2123,1148,3888,611,NA,NA,NA,3836,3872,1781,NA,3425,1061,1090,3314,950
"1396",2018-06-08,2018-06-04,2018-06-01,2174,1205,2134,2337,293,5064,390,2054,2742,973,NA,986,1908,2357,2221,1073,3969,639,NA,NA,NA,3878,3829,1804,NA,3419,1043,976,3125,831
"1397",2018-06-09,2018-06-04,2018-06-01,1837,1140,1914,1366,180,3200,358,1541,3006,1001,NA,717,1639,3344,3395,1650,4657,1235,NA,NA,NA,3234,2866,1805,NA,3430,1090,733,2144,599
"1398",2018-06-10,2018-06-04,2018-06-01,1825,1522,2379,1319,139,3473,503,1966,3866,1205,NA,899,1451,4200,4383,2180,5838,1761,NA,NA,NA,3252,2783,1789,NA,4187,1355,785,2691,490
"1399",2018-06-11,2018-06-11,2018-06-01,1452,765,1271,1811,171,3832,259,1290,1643,601,NA,570,1388,1192,994,631,2164,271,NA,NA,NA,2706,2669,1224,NA,2078,682,725,2317,715
"1400",2018-06-12,2018-06-11,2018-06-01,2051,1290,2053,2448,276,5328,337,1959,2577,773,NA,915,1903,2003,1734,1025,3596,463,NA,NA,NA,3967,3741,1776,NA,3080,1040,1078,3367,873
"1401",2018-06-13,2018-06-11,2018-06-01,2114,1196,2036,2591,262,5289,328,1956,2484,831,NA,981,1930,1822,1650,882,3368,498,NA,NA,NA,3916,3822,1808,NA,3049,993,1113,3453,890
"1402",2018-06-14,2018-06-11,2018-06-01,2013,1235,1981,2463,272,5169,318,1929,2422,808,NA,868,1943,1908,1612,976,3420,507,NA,NA,NA,3803,3649,1794,NA,3015,965,1021,3302,849
"1403",2018-06-15,2018-06-11,2018-06-01,2038,1167,2040,2407,242,4988,349,1926,2518,826,NA,960,1848,2097,1843,975,3690,652,NA,NA,NA,3707,3860,1771,NA,3118,965,1003,3010,889
"1404",2018-06-16,2018-06-11,2018-06-01,1661,1108,1817,1241,115,3026,333,1605,2781,854,NA,730,1359,2896,3042,1620,4288,1178,NA,NA,NA,2782,2479,1570,NA,3218,990,705,2061,457
"1405",2018-06-17,2018-06-11,2018-06-01,1945,1479,2221,1193,154,3659,438,1924,3398,963,NA,779,1443,3981,4006,2158,5558,1548,NA,NA,NA,3173,2638,1760,NA,4057,1275,880,2695,528
"1406",2018-06-18,2018-06-18,2018-06-01,1824,1074,1882,2268,237,4783,274,1765,2268,751,NA,883,1702,1681,1179,794,2927,352,NA,NA,NA,3390,3556,1594,NA,2730,772,906,3023,841
"1407",2018-06-19,2018-06-18,2018-06-01,2141,1188,2023,2542,276,5216,344,1851,2501,865,NA,951,1884,2008,1567,881,3612,514,NA,NA,NA,3785,3741,1780,NA,3057,21722,1141,3274,866
"1408",2018-06-20,2018-06-18,2018-06-01,2336,1399,2487,2748,254,5662,396,2192,2838,1002,NA,1089,2068,2759,1865,1426,4389,675,NA,NA,NA,4338,4144,1934,NA,3571,1103,1271,3753,935
"1409",2018-06-21,2018-06-18,2018-06-01,1821,1006,1753,2295,259,4784,275,1811,2381,804,NA,840,1696,1799,1302,1012,3039,400,NA,NA,NA,3643,3516,1525,NA,2754,799,1070,3086,799
"1410",2018-06-22,2018-06-18,2018-06-01,1495,845,1475,1928,197,3686,222,1321,1702,621,NA,753,1548,1297,1177,549,2511,304,NA,NA,NA,2986,2799,1447,NA,2153,703,757,2363,607
"1411",2018-06-23,2018-06-18,2018-06-01,987,540,815,686,96,1341,139,688,1257,477,NA,354,793,922,1187,853,1837,394,NA,NA,NA,1456,1314,910,NA,1390,451,330,889,248
"1412",2018-06-24,2018-06-18,2018-06-01,443,272,430,366,65,736,86,330,417,165,NA,156,471,510,517,328,758,119,NA,NA,NA,933,771,550,NA,670,300,174,472,140
"1413",2018-06-25,2018-06-25,2018-06-01,658,338,518,1018,93,1866,97,551,634,218,NA,291,733,348,342,183,834,38,NA,NA,NA,1312,1262,589,NA,843,278,386,1107,297
