"","Data","startTyg","al. Solidarności/Dworzec Wileński","al. Stanów Zjednoczonych - suma","al. Stanów Zjednoczonych N","al. Stanów Zjednoczonych S","Aleje Jerozolimskie/pl. Zawiszy - suma","Aleje Jerozolimskie/pl. Zawiszy N","Aleje Jerozolimskie/pl. Zawiszy S","Banacha/Żwirki i Wigury","Bazyliańska/Wysockiego","Belwederska","Bystra/Radzymińska","Czerniakowska - suma","Czerniakowska E","Czerniakowska W","Jagiellońska","Marsa","Marszałkowska/Metro Świętokrzyska","NSR Most Gdański - suma","NSR Most Gdański CPR","NSR Most Gdański DDR","NSR Solec - suma","NSR Solec CPR","NSR Solec DDR","Okopowa/rondo Radosława","Praska ścieżka rekreacyjna","Przyczółkowa/al. Wilanowska","Radzymińska/Jórskiego","Szaserów - suma","Szaserów N","Szaserów S","Świętokrzyska/Emilii Plater - suma","Świętokrzyska/Emilii Plater N","Świętokrzyska/Emilii Plater S","Świętokrzyska/Zielna (display)","Targowa/Dworzec Wileński","Towarowa/Łucka","Wiertnicza","Wybrzeże Helskie/Starzyńskiego","Wysockiego","Żwirki i Wigury/1 Sierpnia","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena E","Żwirki i Wigury/Trojdena W","temp_min","temp_avg","temp_max","deszcz","snieg","Rodzaj_opadu","Jaki_dzien","Wolne"
"1373",2018-05-16,2018-05-14,1063,1344,517,827,1554,1432,122,2981,139,834,NA,1513,1171,342,NA,374,1025,1369,693,676,1551,286,1265,NA,117,NA,NA,NA,NA,NA,3943,2007,1936,NA,845,NA,NA,1483,421,479,2247,1671,576,12.4,15.4,19.8,16.4,0,"d","roboczy",FALSE
"1374",2018-05-17,2018-05-14,924,1196,478,718,1233,1107,126,2407,130,798,NA,1163,882,281,NA,245,956,1539,753,786,1520,366,1154,NA,142,NA,NA,NA,NA,NA,3520,1786,1734,NA,823,NA,NA,1260,449,283,1722,1325,397,13.2,15,18.9,2.1,0,"d","roboczy",FALSE
"1375",2018-05-18,2018-05-14,1299,1848,754,1094,1793,1642,151,3281,159,1194,NA,1894,1396,498,NA,476,1313,2348,1087,1261,2654,567,2087,NA,315,NA,NA,NA,NA,NA,4914,2485,2429,NA,1178,NA,NA,1908,605,508,2645,2003,642,12.6,15.3,18.8,0,0,"s","roboczy",FALSE
"1376",2018-05-19,2018-05-14,1278,2274,957,1317,1141,1016,125,2535,281,1470,NA,2924,2253,671,NA,559,1388,4496,2160,2336,4306,1314,2992,NA,866,NA,NA,NA,NA,NA,4664,2440,2224,NA,1424,NA,NA,2323,809,493,1923,1526,397,9,14.5,19.8,0,0,"s","weekend",TRUE
"1377",2018-05-20,2018-05-14,2016,4148,1598,2550,1441,1293,148,4048,470,2309,NA,4722,3646,1076,NA,943,1557,9533,4474,5059,8307,2362,5945,NA,2295,NA,NA,NA,NA,NA,6204,3474,2730,NA,1983,NA,NA,4549,1451,960,3600,2971,629,9.6,15.8,20.6,0,0,"s","weekend",TRUE
"1378",2018-05-21,2018-05-21,1900,2870,1112,1758,2655,2430,225,5168,309,1935,NA,2971,2248,723,NA,685,1872,3430,1764,1666,3918,963,2955,NA,447,NA,NA,NA,NA,NA,7252,3675,3577,NA,1545,NA,NA,3014,913,892,3928,3076,852,10.1,16,21.5,0,0,"s","roboczy",FALSE
"1379",2018-05-22,2018-05-21,1705,2583,985,1598,2464,2253,211,4745,245,1750,NA,2778,2100,678,NA,620,1638,2913,1465,1448,3244,716,2528,NA,371,NA,NA,NA,NA,NA,6396,3244,3152,NA,1405,NA,NA,2537,717,835,3651,2781,870,9.1,16.3,23,0.4,0,"d","roboczy",FALSE
"1380",2018-05-23,2018-05-21,2071,3554,1426,2128,2821,2570,251,5839,338,2293,NA,3797,2857,940,NA,829,1981,5086,2535,2551,5397,1342,4055,NA,772,NA,NA,NA,NA,NA,8157,4147,4010,NA,1738,NA,NA,3457,1126,1073,4572,3560,1012,10.6,18.1,23.7,0,0,"s","roboczy",FALSE
"1381",2018-05-24,2018-05-21,2069,3420,1321,2099,2866,2602,264,5705,344,2221,NA,3696,2786,910,NA,856,2047,4642,2285,2357,5188,1289,3899,NA,638,NA,NA,NA,NA,NA,8136,4151,3985,NA,1680,NA,NA,3434,1120,1088,4394,3446,948,13.5,19.3,24.1,0,0,"s","roboczy",FALSE
"1382",2018-05-25,2018-05-21,1539,2431,958,1473,2136,1949,187,4060,233,1532,NA,2421,1794,627,NA,619,1543,3069,1503,1566,3455,701,2754,NA,364,NA,NA,NA,NA,NA,5928,3020,2908,NA,1345,NA,NA,2385,702,707,3039,2380,659,13.9,18.7,22.8,7,0,"d","roboczy",FALSE
"1383",2018-05-26,2018-05-21,407,648,240,408,470,422,48,896,64,410,NA,698,498,200,NA,129,531,771,392,379,983,289,694,NA,130,NA,NA,NA,NA,NA,1632,866,766,NA,518,NA,NA,680,207,178,705,522,183,14.9,17.3,20.8,9.1,0,"d","weekend",TRUE
"1384",2018-05-27,2018-05-21,2061,4057,1545,2512,1581,1423,158,3924,425,2155,NA,4937,3760,1177,NA,950,1509,9915,4819,5096,9157,2837,6320,NA,2170,NA,NA,NA,NA,NA,6102,3308,2794,NA,1819,NA,NA,4609,1491,810,3425,2795,630,14.4,20.8,26.4,0,0,"s","weekend",TRUE
"1385",2018-05-28,2018-05-28,2311,3822,1406,2416,2957,2676,281,6044,388,2281,NA,3884,2957,927,NA,999,2032,5349,2904,2445,5585,1399,4186,NA,713,NA,NA,NA,NA,NA,8278,4265,4013,NA,1916,NA,NA,3941,1281,1037,4739,3661,1078,14.7,22.3,27.2,0,0,"s","roboczy",FALSE
"1386",2018-05-29,2018-05-28,2352,4037,1612,2425,3046,2765,281,6263,405,2339,NA,4205,3151,1054,NA,1056,2127,5458,2890,2568,6130,1461,4669,NA,778,NA,NA,NA,NA,NA,8899,4504,4395,NA,1997,NA,NA,3810,1231,1130,4845,3773,1072,15,22.3,27.8,0,0,"s","roboczy",FALSE
"1387",2018-05-30,2018-05-28,2131,3427,1311,2116,2924,2641,283,5516,344,2019,NA,3829,2911,918,NA,1007,2021,4657,2471,2186,5025,1104,3921,NA,623,NA,NA,NA,NA,NA,8044,4004,4040,NA,1840,NA,NA,3436,1027,1020,4262,3372,890,14.7,23.5,30,0,0,"s","roboczy",FALSE
"1388",2018-05-31,2018-05-28,2016,3688,1441,2247,1453,1322,131,3482,435,1834,NA,4977,3822,1155,NA,1001,1372,9385,4663,4722,8867,2653,6214,NA,1848,NA,NA,NA,NA,NA,5706,2998,2708,NA,1714,NA,NA,4129,1241,798,2987,2481,506,15.6,24.4,30.9,0,0,"s","roboczy",TRUE
"1389",2018-06-01,2018-05-28,1730,2549,935,1614,1801,1621,180,3258,274,1447,NA,3223,2350,873,NA,714,1480,4374,2231,2143,4479,1189,3290,NA,714,NA,NA,NA,NA,NA,5403,2695,2708,NA,1509,NA,NA,2718,913,686,2654,2114,540,17,23.9,30.4,8.5,0,"d","roboczy",FALSE
"1390",2018-06-02,2018-05-28,1310,2124,763,1361,1077,974,103,2236,256,1111,NA,2763,1907,856,NA,528,1106,4835,2382,2453,4753,1381,3372,NA,753,NA,NA,NA,NA,NA,4038,2149,1889,NA,1341,NA,NA,2477,826,535,1794,1457,337,17.1,20.7,25.6,0,0,"s","weekend",TRUE
"1391",2018-06-03,2018-05-28,1585,2814,1046,1768,1087,993,94,2600,362,1427,NA,3391,2591,800,NA,628,1153,6447,3261,3186,5788,1885,3903,NA,1156,NA,NA,NA,NA,NA,4453,2466,1987,NA,1547,NA,NA,3133,1163,578,2188,1773,415,14.9,21.5,26.8,0.9,0,"d","weekend",TRUE
"1392",2018-06-04,2018-06-04,2209,3581,1375,2206,2945,2632,313,5668,359,2053,NA,3824,2872,952,NA,1084,1992,4652,2495,2157,5244,1321,3923,NA,569,NA,NA,NA,NA,NA,8087,4046,4041,NA,1848,NA,NA,3501,1102,1054,4519,3536,983,15.9,22.5,28.3,0,0,"s","roboczy",FALSE
"1393",2018-06-05,2018-06-04,2133,3434,1270,2164,2946,2679,267,6021,319,2048,NA,3622,2740,882,NA,959,1944,4235,2156,2079,4827,1058,3769,NA,557,NA,NA,NA,NA,NA,7880,3890,3990,NA,1784,NA,NA,3401,1022,1114,4612,3610,1002,16.7,19.3,25,0,0,"s","roboczy",FALSE
"1394",2018-06-06,2018-06-04,1993,3217,1162,2055,2775,2536,239,5352,303,1912,NA,3197,2391,806,NA,943,1940,3844,1921,1923,4355,902,3453,NA,500,NA,NA,NA,NA,NA,7700,3905,3795,NA,1725,NA,NA,3168,948,1047,4208,3266,942,7.3,12.8,19.7,0,0,"s","roboczy",FALSE
"1395",2018-06-07,2018-06-04,2011,3458,1295,2163,2630,2418,212,5549,382,2115,NA,3603,2682,921,NA,969,1923,4533,2410,2123,5036,1148,3888,NA,611,NA,NA,NA,NA,NA,7708,3836,3872,NA,1781,NA,NA,3425,1061,1090,4264,3314,950,9.4,17.1,22.6,0,0,"s","roboczy",FALSE
"1396",2018-06-08,2018-06-04,2174,3339,1205,2134,2630,2337,293,5064,390,2054,NA,3715,2742,973,NA,986,1908,4578,2357,2221,5042,1073,3969,NA,639,NA,NA,NA,NA,NA,7707,3878,3829,NA,1804,NA,NA,3419,1043,976,3956,3125,831,11.3,21.1,28.2,0,0,"s","roboczy",FALSE
"1397",2018-06-09,2018-06-04,1837,3054,1140,1914,1546,1366,180,3200,358,1541,NA,4007,3006,1001,NA,717,1639,6739,3344,3395,6307,1650,4657,NA,1235,NA,NA,NA,NA,NA,6100,3234,2866,NA,1805,NA,NA,3430,1090,733,2743,2144,599,15.6,23.9,29.5,0,0,"s","weekend",TRUE
"1398",2018-06-10,2018-06-04,1825,3901,1522,2379,1458,1319,139,3473,503,1966,NA,5071,3866,1205,NA,899,1451,8583,4200,4383,8018,2180,5838,NA,1761,NA,NA,NA,NA,NA,6035,3252,2783,NA,1789,NA,NA,4187,1355,785,3181,2691,490,16.3,24.6,31,0,0,"s","weekend",TRUE
"1399",2018-06-11,2018-06-11,1452,2036,765,1271,1982,1811,171,3832,259,1290,NA,2244,1643,601,NA,570,1388,2186,1192,994,2795,631,2164,NA,271,NA,NA,NA,NA,NA,5375,2706,2669,NA,1224,NA,NA,2078,682,725,3032,2317,715,19.5,22.1,27.8,0.1,0,"d","roboczy",FALSE
"1400",2018-06-12,2018-06-11,2051,3343,1290,2053,2724,2448,276,5328,337,1959,NA,3350,2577,773,NA,915,1903,3737,2003,1734,4621,1025,3596,NA,463,NA,NA,NA,NA,NA,7708,3967,3741,NA,1776,NA,NA,3080,1040,1078,4240,3367,873,14.7,19.4,24.9,0,0,"s","roboczy",FALSE
"1401",2018-06-13,2018-06-11,2114,3232,1196,2036,2853,2591,262,5289,328,1956,NA,3315,2484,831,NA,981,1930,3472,1822,1650,4250,882,3368,NA,498,NA,NA,NA,NA,NA,7738,3916,3822,NA,1808,NA,NA,3049,993,1113,4343,3453,890,11.8,18.2,21.8,0,0,"s","roboczy",FALSE
"1402",2018-06-14,2018-06-11,2013,3216,1235,1981,2735,2463,272,5169,318,1929,NA,3230,2422,808,NA,868,1943,3520,1908,1612,4396,976,3420,NA,507,NA,NA,NA,NA,NA,7452,3803,3649,NA,1794,NA,NA,3015,965,1021,4151,3302,849,15.3,19.4,23.8,0,0,"s","roboczy",FALSE
"1403",2018-06-15,2018-06-11,2038,3207,1167,2040,2649,2407,242,4988,349,1926,NA,3344,2518,826,NA,960,1848,3940,2097,1843,4665,975,3690,NA,652,NA,NA,NA,NA,NA,7567,3707,3860,NA,1771,NA,NA,3118,965,1003,3899,3010,889,14.5,20.9,26.7,0,0,"s","roboczy",FALSE
"1404",2018-06-16,2018-06-11,1661,2925,1108,1817,1356,1241,115,3026,333,1605,NA,3635,2781,854,NA,730,1359,5938,2896,3042,5908,1620,4288,NA,1178,NA,NA,NA,NA,NA,5261,2782,2479,NA,1570,NA,NA,3218,990,705,2518,2061,457,16.2,22.2,27.3,0,0,"s","weekend",TRUE
"1405",2018-06-17,2018-06-11,1945,3700,1479,2221,1347,1193,154,3659,438,1924,NA,4361,3398,963,NA,779,1443,7987,3981,4006,7716,2158,5558,NA,1548,NA,NA,NA,NA,NA,5811,3173,2638,NA,1760,NA,NA,4057,1275,880,3223,2695,528,16.9,23.2,28.6,0,0,"s","weekend",TRUE
"1406",2018-06-18,2018-06-18,1824,2956,1074,1882,2505,2268,237,4783,274,1765,NA,3019,2268,751,NA,883,1702,2860,1681,1179,3721,794,2927,NA,352,NA,NA,NA,NA,NA,6946,3390,3556,NA,1594,NA,NA,2730,772,906,3864,3023,841,17.6,22.4,28.2,0.1,0,"d","roboczy",FALSE
"1407",2018-06-19,2018-06-18,2141,3211,1188,2023,2818,2542,276,5216,344,1851,NA,3366,2501,865,NA,951,1884,3575,2008,1567,4493,881,3612,NA,514,NA,NA,NA,NA,NA,7526,3785,3741,NA,1780,NA,NA,3057,922,1141,4140,3274,866,17.4,22.5,27.6,0,0,"s","roboczy",FALSE
"1408",2018-06-20,2018-06-18,2336,3886,1399,2487,3002,2748,254,5662,396,2192,NA,3840,2838,1002,NA,1089,2068,4624,2759,1865,5815,1426,4389,NA,675,NA,NA,NA,NA,NA,8482,4338,4144,NA,1934,NA,NA,3571,1103,1271,4688,3753,935,15.6,22.8,28.2,0,0,"s","roboczy",FALSE
"1409",2018-06-21,2018-06-18,1821,2759,1006,1753,2554,2295,259,4784,275,1811,NA,3185,2381,804,NA,840,1696,3101,1799,1302,4051,1012,3039,NA,400,NA,NA,NA,NA,NA,7159,3643,3516,NA,1525,NA,NA,2754,799,1070,3885,3086,799,15,22.6,31.9,0,0,"s","roboczy",FALSE
"1410",2018-06-22,2018-06-18,1495,2320,845,1475,2125,1928,197,3686,222,1321,NA,2323,1702,621,NA,753,1548,2474,1297,1177,3060,549,2511,NA,304,NA,NA,NA,NA,NA,5785,2986,2799,NA,1447,NA,NA,2153,703,757,2970,2363,607,11.2,14.9,19.2,0,0,"s","roboczy",FALSE
"1411",2018-06-23,2018-06-18,987,1355,540,815,782,686,96,1341,139,688,NA,1734,1257,477,NA,354,793,2109,922,1187,2690,853,1837,NA,394,NA,NA,NA,NA,NA,2770,1456,1314,NA,910,NA,NA,1390,451,330,1137,889,248,10,13.2,19.5,0.5,0,"d","weekend",TRUE
"1412",2018-06-24,2018-06-18,443,702,272,430,431,366,65,736,86,330,NA,582,417,165,NA,156,471,1027,510,517,1086,328,758,NA,119,NA,NA,NA,NA,NA,1704,933,771,NA,550,NA,NA,670,300,174,612,472,140,10.6,13.1,17.6,4.4,0,"d","weekend",TRUE
"1413",2018-06-25,2018-06-25,658,856,338,518,1111,1018,93,1866,97,551,NA,852,634,218,NA,291,733,690,348,342,1017,183,834,NA,38,NA,NA,NA,NA,NA,2574,1312,1262,NA,589,NA,NA,843,278,386,1404,1107,297,10,12.8,16.9,5.6,0,"d","roboczy",FALSE
"1414",2018-06-26,2018-06-25,746,1043,388,655,1201,1088,113,1984,106,603,NA,1048,738,310,NA,340,830,1066,529,537,1257,323,934,NA,110,NA,NA,NA,NA,NA,3045,1570,1475,NA,713,NA,NA,965,314,414,1615,1256,359,10.3,14.5,19.9,2.2,0,"d","roboczy",FALSE
"1415",2018-06-27,2018-06-25,1664,2727,998,1729,2232,2003,229,4240,279,1524,NA,2769,2075,694,NA,718,1628,3653,1953,1700,4224,957,3267,NA,427,NA,NA,NA,NA,NA,6457,3290,3167,NA,1535,NA,NA,2634,942,914,3440,2734,706,12.1,19.5,25.6,0,0,"s","roboczy",FALSE
"1416",2018-06-28,2018-06-25,1386,2369,919,1450,1969,1765,204,3630,254,1254,NA,2485,1816,669,NA,639,1567,3138,1774,1364,3733,919,2814,NA,397,NA,NA,NA,NA,NA,5889,2929,2960,NA,1321,NA,NA,2146,768,689,2917,2325,592,17.6,22.5,27,0,0,"s","roboczy",FALSE
"1417",2018-06-29,2018-06-25,1861,3023,1101,1922,2421,2230,191,4562,288,1677,NA,3244,2431,813,NA,827,1768,4182,2226,1956,5099,1285,3814,NA,605,NA,NA,NA,NA,NA,7065,3684,3381,NA,1666,NA,NA,3054,872,952,3637,2890,747,16.8,22.6,29.1,0,0,"s","roboczy",FALSE
"1418",2018-06-30,2018-06-25,707,988,395,593,753,667,86,1242,110,597,NA,1318,962,356,NA,288,811,1725,839,886,2162,644,1518,NA,336,NA,NA,NA,NA,NA,2711,1434,1277,NA,791,NA,NA,1187,360,297,1040,806,234,11.1,14.6,21.7,0,0,"s","weekend",TRUE
"1419",2018-07-01,2018-06-25,708,1239,466,773,686,615,71,1347,135,653,NA,1388,1032,356,NA,292,686,2035,1108,927,2445,889,1556,NA,477,NA,NA,NA,NA,NA,2340,1265,1075,NA,746,NA,NA,1042,411,337,1124,912,212,11.5,14.4,18,0,0,"s","weekend",TRUE
"1420",2018-07-02,2018-07-02,761,892,370,522,1194,1064,130,1885,109,655,NA,1002,758,244,NA,279,868,954,413,541,1126,237,889,NA,64,NA,NA,NA,NA,NA,3143,1584,1559,NA,699,NA,NA,978,267,365,1580,1221,359,11.9,13.3,15.4,2.1,0,"d","roboczy",FALSE
"1421",2018-07-03,2018-07-02,1665,2676,963,1713,2330,2108,222,4113,246,1568,NA,2838,2089,749,NA,696,1766,3672,1938,1734,4236,1074,3162,NA,542,NA,NA,NA,NA,NA,6544,3342,3202,NA,1477,NA,NA,2695,850,875,3421,2757,664,12.9,18.6,25,0,0,"s","roboczy",FALSE
"1422",2018-07-04,2018-07-02,2104,3502,1333,2169,2778,2546,232,5069,376,1906,NA,3856,2874,982,NA,921,2007,5545,2929,2616,6102,1506,4596,NA,716,NA,NA,NA,NA,NA,7432,3520,3912,NA,1793,NA,NA,3563,1120,1143,4134,3360,774,11.4,21.2,27.6,0,0,"s","roboczy",FALSE
"1423",2018-07-05,2018-07-02,2174,3522,1328,2194,2717,2472,245,4963,386,1845,NA,3833,2845,988,NA,913,1941,5249,2824,2425,6110,1409,4701,NA,796,NA,NA,NA,NA,NA,7712,4081,3631,NA,1862,NA,NA,3543,1055,1125,4059,3279,780,14.5,24.9,31.6,0,0,"s","roboczy",FALSE
"1424",2018-07-06,2018-07-02,1916,2883,1067,1816,2514,2283,231,4216,278,1635,NA,3319,2512,807,326,846,1689,4093,2144,1949,4857,1089,3768,NA,566,NA,NA,NA,NA,NA,7109,3656,3453,NA,1719,NA,NA,2970,846,1055,3456,2818,638,17.1,21.9,28.1,0,0,"s","roboczy",FALSE
"1425",2018-07-07,2018-07-02,1438,2300,839,1461,1271,1099,172,2402,264,1269,NA,3382,2528,854,371,611,1190,5118,2560,2558,5660,1627,4033,NA,1039,NA,NA,NA,NA,NA,4735,2531,2204,NA,1563,NA,NA,2654,799,651,2054,1720,334,16.8,22.1,27.4,0.4,0,"d","weekend",TRUE
"1426",2018-07-08,2018-07-02,1635,3133,1170,1963,1442,1271,171,2964,350,1664,NA,4398,3328,1070,545,756,1294,7574,3721,3853,7680,2020,5660,NA,1619,NA,NA,NA,NA,NA,5778,3114,2664,NA,1714,NA,NA,3452,1161,743,2597,2143,454,16.1,21.4,27.5,0,0,"s","weekend",TRUE
"1427",2018-07-09,2018-07-09,2125,3595,1350,2245,2784,2527,257,4820,354,1838,NA,3633,2736,897,457,850,1926,4594,2555,2039,5625,1420,4205,NA,793,NA,NA,NA,NA,NA,8186,4307,3879,NA,1813,NA,NA,3316,977,1146,4135,3356,779,15.1,21.1,26.1,0,0,"s","roboczy",FALSE
"1428",2018-07-10,2018-07-09,2039,3405,1289,2116,2857,2643,214,4994,296,1932,NA,3557,2616,941,446,864,1968,4334,2219,2115,5087,1162,3925,NA,613,NA,NA,NA,NA,NA,8000,4229,3771,NA,1752,NA,NA,3267,960,1185,4124,3358,766,14.9,23,28.5,0,0,"s","roboczy",FALSE
"1429",2018-07-11,2018-07-09,1407,1903,763,1140,1767,1615,152,3150,223,1146,NA,2099,1590,509,286,582,1234,2326,1199,1127,2634,597,2037,NA,211,NA,NA,NA,NA,NA,5174,2726,2448,NA,1235,NA,NA,2024,649,732,2568,2010,558,17.4,20.8,26.6,8.1,0,"d","roboczy",FALSE
"1430",2018-07-12,2018-07-09,1098,1526,566,960,1408,1254,154,2447,190,895,NA,1768,1262,506,260,420,1113,2281,1191,1090,2417,598,1819,NA,257,NA,NA,NA,NA,NA,4209,2192,2017,NA,1113,NA,NA,1597,569,536,2009,1553,456,16.7,19.5,24.4,0.2,0,"d","roboczy",FALSE
"1431",2018-07-13,2018-07-09,1202,1568,614,954,1745,1581,164,2656,164,1007,NA,1832,1361,471,240,369,1340,2213,1235,978,2526,647,1879,NA,225,NA,NA,NA,NA,NA,5044,2612,2432,NA,1123,NA,NA,1733,491,611,2209,1752,457,15.2,18.4,22.8,12.4,0,"d","roboczy",FALSE
"1432",2018-07-14,2018-07-09,433,484,205,279,350,319,31,494,78,249,NA,615,440,175,110,114,398,753,361,392,811,243,568,NA,146,NA,NA,NA,NA,NA,1252,723,529,NA,541,NA,NA,562,189,87,393,294,99,16.7,18.2,21.5,17.7,0,"d","weekend",TRUE
"1433",2018-07-15,2018-07-09,356,595,255,340,346,315,31,631,78,312,NA,654,469,185,101,122,428,1088,571,517,1062,354,708,NA,132,NA,NA,NA,NA,NA,1513,911,602,NA,471,NA,NA,565,210,174,590,449,141,15.6,17.9,21.6,8.5,0,"d","weekend",TRUE
"1434",2018-07-16,2018-07-16,893,1173,454,719,1362,1244,118,1989,148,699,NA,1175,874,301,165,324,959,1395,715,680,1522,377,1145,NA,91,NA,NA,NA,NA,NA,3631,1864,1767,NA,885,NA,NA,1289,431,433,1447,1125,322,15.4,18.6,23.6,22.1,0,"d","roboczy",FALSE
"1435",2018-07-17,2018-07-16,1248,2077,830,1247,1762,1596,166,2913,222,1159,NA,2215,1633,582,229,470,1387,2496,1357,1139,3059,896,2163,NA,291,NA,NA,NA,NA,NA,5197,2726,2471,NA,1174,NA,NA,1832,648,592,2289,1753,536,18.4,20.8,24.1,0.5,0,"d","roboczy",FALSE
"1436",2018-07-18,2018-07-16,1261,1631,630,1001,1712,1577,135,2657,189,1034,NA,1904,1423,481,266,418,1099,2328,1249,1079,2505,708,1797,NA,230,NA,NA,NA,NA,NA,4938,2554,2384,NA,1148,NA,NA,1694,525,572,2088,1609,479,19.2,22.6,29.7,3.8,0,"d","roboczy",FALSE
"1437",2018-07-19,2018-07-16,1327,1882,716,1166,1885,1711,174,2998,219,1211,NA,2268,1664,604,293,469,1287,2674,1415,1259,3220,852,2368,NA,250,NA,NA,NA,NA,NA,5611,2912,2699,NA,1179,NA,NA,1947,596,688,2486,1975,511,19.6,21.4,28.3,1.9,0,"d","roboczy",FALSE
"1438",2018-07-20,2018-07-16,1544,2375,918,1457,2105,1899,206,3317,273,1563,NA,2869,2132,737,330,597,1434,3439,1837,1602,3943,1034,2909,NA,449,NA,NA,NA,0,NA,6275,3266,3009,NA,1396,NA,NA,2315,664,767,2707,2150,557,17.7,22.1,28.2,0,0,"s","roboczy",FALSE
"1439",2018-07-21,2018-07-16,1623,2674,959,1715,1398,1241,157,2769,257,1456,NA,4218,2801,1417,487,677,1274,6484,3272,3212,6909,2139,4770,NA,1181,NA,NA,NA,0,NA,5317,2819,2498,NA,1719,NA,NA,3204,898,695,2139,1787,352,17.4,22.2,27,0,0,"s","weekend",TRUE
"1440",2018-07-22,2018-07-16,1841,3259,1208,2051,1328,1139,189,3176,399,1876,NA,4981,3452,1529,563,860,1348,8791,4310,4481,8442,2480,5962,NA,1656,NA,NA,NA,0,NA,5673,3112,2561,NA,1833,NA,NA,3752,1118,812,2751,2313,438,15.7,23.2,28.8,0,0,"s","weekend",TRUE
"1441",2018-07-23,2018-07-23,1980,3179,1233,1946,2579,2341,238,4704,298,1793,NA,3717,2793,924,456,894,1673,4796,2496,2300,5523,1478,4045,NA,645,NA,NA,NA,0,NA,7755,4017,3738,NA,1599,NA,NA,3160,930,1135,3779,3055,724,17.7,23.7,28.5,0,0,"s","roboczy",FALSE
"1442",2018-07-24,2018-07-23,2163,3423,1306,2117,2827,2574,253,5145,357,2129,NA,4204,3184,1020,509,880,1769,5674,3056,2618,6545,1658,4887,NA,786,NA,NA,NA,0,NA,8401,4407,3994,NA,1767,NA,NA,3444,1028,1211,4244,3450,794,16.8,23.3,28.6,0,0,"s","roboczy",FALSE
"1443",2018-07-25,2018-07-23,2023,3064,1153,1911,2520,2300,220,4472,310,1936,NA,3469,2568,901,461,787,1658,4747,2512,2235,5337,1321,4016,NA,594,NA,NA,NA,0,NA,7689,4014,3675,NA,1704,NA,NA,3153,882,1049,3693,2984,709,18.8,23.4,28.3,0,0,"s","roboczy",FALSE
"1444",2018-07-26,2018-07-23,1926,2934,1149,1785,2593,2391,202,4374,327,1832,NA,3320,2510,810,449,731,1600,4276,2342,1934,5167,1149,4018,NA,507,NA,NA,NA,0,NA,7605,3971,3634,NA,1700,NA,NA,2947,887,1022,3550,2860,690,19.7,23.5,29.3,0,0,"s","roboczy",FALSE
"1445",2018-07-27,2018-07-23,1787,2905,1084,1821,2394,2182,212,3958,311,1544,NA,3445,2532,913,409,754,1561,4426,2321,2105,5092,1028,4064,NA,534,NA,NA,753,500,253,7077,3636,3441,NA,1588,NA,NA,2861,794,895,3172,2535,637,19.5,24.5,29,0,0,"s","roboczy",FALSE
"1446",2018-07-28,2018-07-23,1356,2110,737,1373,1133,1011,122,2170,227,1255,NA,3167,2326,841,419,525,1126,4699,2453,2246,5302,1519,3783,NA,760,NA,NA,710,444,266,4345,2396,1949,NA,1311,NA,NA,2471,671,564,1768,1430,338,19.9,24.9,29.4,0,0,"s","weekend",TRUE
"1447",2018-07-29,2018-07-23,1145,1989,725,1264,1044,927,117,1968,191,1098,NA,2577,1864,713,310,420,948,4760,2659,2101,4809,1465,3344,NA,682,NA,NA,686,443,243,3919,2264,1655,NA,1174,NA,NA,2167,647,544,1753,1447,306,20.1,24.3,29.8,7.1,0,"d","weekend",TRUE
"1448",2018-07-30,2018-07-30,1762,2740,1025,1715,2432,2217,215,4176,244,1489,NA,3201,2360,841,437,704,1566,4012,2374,1638,4639,1084,3555,NA,477,NA,NA,920,629,291,6708,3489,3219,NA,1495,NA,NA,2813,788,915,3403,2788,615,18.8,24.6,31.5,0,0,"s","roboczy",FALSE
"1449",2018-07-31,2018-07-30,1851,2855,1096,1759,2562,2325,237,4262,260,1645,NA,3212,2401,811,432,775,1646,4035,2254,1781,4947,1079,3868,NA,460,NA,NA,920,634,286,7009,3624,3385,NA,1538,NA,NA,2797,834,984,3518,2889,629,20.7,24.6,32,0.3,0,"d","roboczy",FALSE
"1450",2018-08-01,2018-07-30,2032,3125,1172,1953,2827,2549,278,4581,306,2029,NA,3902,2923,979,463,809,2386,4748,2547,2201,5721,1433,4288,NA,622,NA,NA,941,637,304,8383,4336,4047,NA,1661,NA,NA,3157,953,1100,3809,3111,698,19.1,25.3,31.2,0,0,"s","roboczy",FALSE
"1451",2018-08-02,2018-07-30,1860,2920,1138,1782,2567,2326,241,4316,275,1644,NA,3483,2575,908,445,785,1496,4480,2537,1943,5354,1231,4123,NA,603,NA,NA,956,587,369,7062,3710,3352,NA,1643,NA,NA,2935,838,1097,3612,2909,703,21.2,26.5,31.8,0,0,"s","roboczy",FALSE
"1452",2018-08-03,2018-07-30,1545,2280,894,1386,2211,1988,223,3662,252,1295,NA,2629,1862,767,422,642,1433,3363,1764,1599,4008,809,3199,NA,406,NA,NA,730,525,205,6079,3128,2951,NA,1372,NA,NA,2307,702,892,2985,2429,556,19.1,25.2,31.7,0.2,0,"d","roboczy",FALSE
