"","Data","startTyg","startM","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Miejsce","Liczba_rowerow"
"15096",2017-06-14,2017-06-12,2017-06-01,12.8,15.7,20.6,0,0,"roboczy","Świętokrzyska - Emilii Plater - suma",4634
"15097",2017-06-15,2017-06-12,2017-06-01,10.1,17.5,22.8,0,0,"roboczy","Świętokrzyska - Emilii Plater - suma",6059
"15098",2017-06-16,2017-06-12,2017-06-01,10.4,17.8,23.9,0.9,0,"roboczy","Świętokrzyska - Emilii Plater - suma",2972
"15099",2017-06-17,2017-06-12,2017-06-01,12.4,16.5,20.7,0,0,"weekend","Świętokrzyska - Emilii Plater - suma",3294
"15100",2017-06-18,2017-06-12,2017-06-01,11.9,18.9,24.1,0,0,"weekend","Świętokrzyska - Emilii Plater - suma",5056
"15101",2017-06-19,2017-06-19,2017-06-01,14.9,22.4,28.5,0,0,"roboczy","Świętokrzyska - Emilii Plater - suma",6782
"15102",2017-06-20,2017-06-19,2017-06-01,16.5,23.9,30.5,0,0,"roboczy","Świętokrzyska - Emilii Plater - suma",6528
"15103",2017-06-21,2017-06-19,2017-06-01,11.8,17.1,24.2,0,0,"roboczy","Świętokrzyska - Emilii Plater - suma",7073
"15104",2017-06-22,2017-06-19,2017-06-01,11.6,18.8,24.9,0.9,0,"roboczy","Świętokrzyska - Emilii Plater - suma",6382
"15105",2017-06-23,2017-06-19,2017-06-01,15.9,19.1,23,6.2,0,"roboczy","Świętokrzyska - Emilii Plater - suma",2478
"15106",2017-06-24,2017-06-19,2017-06-01,16,19.1,22.6,0,0,"weekend","Świętokrzyska - Emilii Plater - suma",3454
"15107",2017-06-25,2017-06-19,2017-06-01,17.1,22,26.8,0,0,"weekend","Świętokrzyska - Emilii Plater - suma",4722
"15108",2017-06-26,2017-06-26,2017-06-01,16.9,18.6,25.7,3,0,"roboczy","Świętokrzyska - Emilii Plater - suma",5457
"15109",2017-06-27,2017-06-26,2017-06-01,9.6,18.6,25,28.9,0,"roboczy","Świętokrzyska - Emilii Plater - suma",7458
"15110",2017-06-28,2017-06-26,2017-06-01,16.3,20.8,27.9,19,0,"roboczy","Świętokrzyska - Emilii Plater - suma",2604
"15111",2017-06-29,2017-06-26,2017-06-01,17.7,22.4,28.8,10.7,0,"roboczy","Świętokrzyska - Emilii Plater - suma",4720
"15112",2017-06-30,2017-06-26,2017-06-01,16,18.6,23.9,2.2,0,"roboczy","Świętokrzyska - Emilii Plater - suma",3853
"15113",2017-07-01,2017-06-26,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3821
"15114",2017-07-02,2017-06-26,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2605
"15115",2017-07-03,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5648
"15116",2017-07-04,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4006
"15117",2017-07-05,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4750
"15118",2017-07-06,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",6445
"15119",2017-07-07,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5817
"15120",2017-07-08,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3624
"15121",2017-07-09,2017-07-03,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5030
"15122",2017-07-10,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5686
"15123",2017-07-11,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5127
"15124",2017-07-12,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5947
"15125",2017-07-13,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2668
"15126",2017-07-14,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",6001
"15127",2017-07-15,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3795
"15128",2017-07-16,2017-07-10,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",5355
"15129",2017-07-17,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3756
"15130",2017-07-18,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",7181
"15131",2017-07-19,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",7202
"15132",2017-07-20,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",6837
"15133",2017-07-21,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4617
"15134",2017-07-22,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4663
"15135",2017-07-23,2017-07-17,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2705
"15136",2017-07-24,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",6927
"15137",2017-07-25,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2473
"15138",2017-07-26,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4776
"15139",2017-07-27,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",6374
"15140",2017-07-28,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4159
"15141",2017-07-29,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4695
"15142",2017-07-30,2017-07-24,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4612
"15143",2017-07-31,2017-07-31,2017-07-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4218
"15144",2017-08-01,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4465
"15145",2017-08-02,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4127
"15146",2017-08-03,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3169
"15147",2017-08-04,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3708
"15148",2017-08-05,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2912
"15149",2017-08-06,2017-07-31,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2933
"15150",2017-08-07,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3902
"15151",2017-08-08,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4459
"15152",2017-08-09,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4488
"15153",2017-08-10,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2974
"15154",2017-08-11,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3496
"15155",2017-08-12,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",1614
"15156",2017-08-13,2017-08-07,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2371
"15157",2017-08-14,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3126
"15158",2017-08-15,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3622
"15159",2017-08-16,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4176
"15160",2017-08-17,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3621
"15161",2017-08-18,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4129
"15162",2017-08-19,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",1476
"15163",2017-08-20,2017-08-14,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",436
"15164",2017-08-21,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2934
"15165",2017-08-22,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2320
"15166",2017-08-23,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2632
"15167",2017-08-24,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4056
"15168",2017-08-25,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3546
"15169",2017-08-26,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3427
"15170",2017-08-27,2017-08-21,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2111
"15171",2017-08-28,2017-08-28,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",3583
"15172",2017-08-29,2017-08-28,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4396
"15173",2017-08-30,2017-08-28,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4502
"15174",2017-08-31,2017-08-28,2017-08-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",4379
"15175",2017-09-01,2017-08-28,2017-09-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",2535
"15176",2017-09-02,2017-08-28,2017-09-01,NA,NA,NA,NA,NA,NA,"Świętokrzyska - Emilii Plater - suma",860
"15177",2015-10-01,2015-09-28,2015-10-01,1.3,9,16,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15178",2015-10-02,2015-09-28,2015-10-01,2.5,10.2,17.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15179",2015-10-03,2015-09-28,2015-10-01,1.6,11.6,19.8,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15180",2015-10-04,2015-09-28,2015-10-01,8.8,14.6,22.1,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15181",2015-10-05,2015-10-05,2015-10-01,9.8,13.7,19.8,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15182",2015-10-06,2015-10-05,2015-10-01,9.5,12.3,14.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15183",2015-10-07,2015-10-05,2015-10-01,3.3,6.7,13.1,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15184",2015-10-08,2015-10-05,2015-10-01,0.5,5.2,11,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15185",2015-10-09,2015-10-05,2015-10-01,-1.6,3.4,8.8,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15186",2015-10-10,2015-10-05,2015-10-01,-1.8,3,8.9,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15187",2015-10-11,2015-10-05,2015-10-01,-2.5,2.6,7.8,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15188",2015-10-12,2015-10-12,2015-10-01,0.2,3,6.4,4.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15189",2015-10-13,2015-10-12,2015-10-01,2.8,4.2,4.9,0.4,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15190",2015-10-14,2015-10-12,2015-10-01,4.7,6.7,10.2,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15191",2015-10-15,2015-10-12,2015-10-01,5.1,8.2,10.4,2.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15192",2015-10-16,2015-10-12,2015-10-01,6.6,9.8,13.4,2.4,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15193",2015-10-17,2015-10-12,2015-10-01,8.5,9.5,11.4,17.7,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15194",2015-10-18,2015-10-12,2015-10-01,8.3,9.1,10.3,9.9,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15195",2015-10-19,2015-10-19,2015-10-01,6.4,8.2,10.4,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15196",2015-10-20,2015-10-19,2015-10-01,6.8,8.2,10.1,0.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15197",2015-10-21,2015-10-19,2015-10-01,7,7.8,8.8,1.5,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15198",2015-10-22,2015-10-19,2015-10-01,7.1,8.3,10.4,0.7,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15199",2015-10-23,2015-10-19,2015-10-01,6.3,9.6,12.3,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15200",2015-10-24,2015-10-19,2015-10-01,7.7,8.9,10.8,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15201",2015-10-25,2015-10-19,2015-10-01,1.4,6.8,10.9,0.3,0,"weekend","Świętokrzyska - Emilii Plater, płd",0
"15202",2015-10-26,2015-10-26,2015-10-01,4.5,6.4,11.1,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15203",2015-10-27,2015-10-26,2015-10-01,-1.8,3.2,9.8,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",0
"15204",2015-10-28,2015-10-26,2015-10-01,-0.9,5.2,11.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",641
"15205",2015-10-29,2015-10-26,2015-10-01,2.5,5.8,9.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",831
"15206",2015-10-30,2015-10-26,2015-10-01,3.4,7.2,12.5,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",866
"15207",2015-10-31,2015-10-26,2015-10-01,1.7,5.8,12.1,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",318
"15208",2015-11-01,2015-10-26,2015-11-01,0,6.9,15.4,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",298
"15209",2015-11-02,2015-11-02,2015-11-01,1.9,6.7,12.6,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",857
"15210",2015-11-03,2015-11-02,2015-11-01,-1.2,4.5,11.4,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",818
"15211",2015-11-04,2015-11-02,2015-11-01,-3.2,2.2,9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",836
"15212",2015-11-05,2015-11-02,2015-11-01,0.9,2.8,4.6,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",712
"15213",2015-11-06,2015-11-02,2015-11-01,0.5,1.1,3.1,1.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",621
"15214",2015-11-07,2015-11-02,2015-11-01,1,4.6,7.5,3.2,0,"weekend","Świętokrzyska - Emilii Plater, płd",234
"15215",2015-11-08,2015-11-02,2015-11-01,7.1,12.3,15.8,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",268
"15216",2015-11-09,2015-11-09,2015-11-01,3.9,8.6,11.8,6.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",574
"15217",2015-11-10,2015-11-09,2015-11-01,9.7,12,14,1.9,0,"roboczy","Świętokrzyska - Emilii Plater, płd",436
"15218",2015-11-11,2015-11-09,2015-11-01,13.1,13.8,15,1.6,0,"roboczy","Świętokrzyska - Emilii Plater, płd",283
"15219",2015-11-12,2015-11-09,2015-11-01,10.4,11.4,13.5,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",596
"15220",2015-11-13,2015-11-09,2015-11-01,5.9,7.6,10.7,3.9,0,"roboczy","Świętokrzyska - Emilii Plater, płd",672
"15221",2015-11-14,2015-11-09,2015-11-01,6.2,7.9,10.4,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",214
"15222",2015-11-15,2015-11-09,2015-11-01,5,5.9,7.3,4.2,0,"weekend","Świętokrzyska - Emilii Plater, płd",137
"15223",2015-11-16,2015-11-16,2015-11-01,4.4,5.9,7.5,0.4,0,"roboczy","Świętokrzyska - Emilii Plater, płd",628
"15224",2015-11-17,2015-11-16,2015-11-01,5.5,9.3,10.2,4.8,0,"roboczy","Świętokrzyska - Emilii Plater, płd",520
"15225",2015-11-18,2015-11-16,2015-11-01,9.1,10.6,12.6,9.8,0,"roboczy","Świętokrzyska - Emilii Plater, płd",358
"15226",2015-11-19,2015-11-16,2015-11-01,7.4,10.1,12.8,5.8,0,"roboczy","Świętokrzyska - Emilii Plater, płd",445
"15227",2015-11-20,2015-11-16,2015-11-01,3.8,7.4,10,1.4,0,"roboczy","Świętokrzyska - Emilii Plater, płd",520
"15228",2015-11-21,2015-11-16,2015-11-01,3.4,4.5,5.7,2.3,0,"weekend","Świętokrzyska - Emilii Plater, płd",203
"15229",2015-11-22,2015-11-16,2015-11-01,1.1,2.7,3.9,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",177
"15230",2015-11-23,2015-11-23,2015-11-01,-1.8,0.9,4.1,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",576
"15231",2015-11-24,2015-11-23,2015-11-01,-2,-0.5,1.4,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",513
"15232",2015-11-25,2015-11-23,2015-11-01,-4.9,-1.9,1.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",493
"15233",2015-11-26,2015-11-23,2015-11-01,-3.5,-1.9,-0.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",437
"15234",2015-11-27,2015-11-23,2015-11-01,-5.9,-2.8,-0.3,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",456
"15235",2015-11-28,2015-11-23,2015-11-01,-3.9,-1.1,-0.1,0,0.1,"weekend","Świętokrzyska - Emilii Plater, płd",147
"15236",2015-11-29,2015-11-23,2015-11-01,-0.4,3.1,5.1,1.2,0,"weekend","Świętokrzyska - Emilii Plater, płd",174
"15237",2015-11-30,2015-11-30,2015-11-01,3.9,5.3,7.2,0,4.5,"roboczy","Świętokrzyska - Emilii Plater, płd",394
"15238",2015-12-01,2015-11-30,2015-12-01,0.1,2.6,5.5,0,2.5,"roboczy","Świętokrzyska - Emilii Plater, płd",324
"15239",2015-12-02,2015-11-30,2015-12-01,1.1,3.4,5.4,0.5,0,"roboczy","Świętokrzyska - Emilii Plater, płd",438
"15240",2015-12-03,2015-11-30,2015-12-01,4.2,7.5,9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",465
"15241",2015-12-04,2015-11-30,2015-12-01,4.4,6.9,9.5,0.1,0,"roboczy","Świętokrzyska - Emilii Plater, płd",487
"15242",2015-12-05,2015-11-30,2015-12-01,5.4,7.5,9.5,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",263
"15243",2015-12-06,2015-11-30,2015-12-01,6.9,8.4,10.6,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",252
"15244",2015-12-07,2015-12-07,2015-12-01,6.5,8.5,10.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",511
"15245",2015-12-08,2015-12-07,2015-12-01,-2.7,0.5,6.6,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",478
"15246",2015-12-09,2015-12-07,2015-12-01,1.6,3.1,4.4,0.2,0,"roboczy","Świętokrzyska - Emilii Plater, płd",443
"15247",2015-12-10,2015-12-07,2015-12-01,0,3.5,5.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",471
"15248",2015-12-11,2015-12-07,2015-12-01,-3,1.8,5.2,0.7,0,"roboczy","Świętokrzyska - Emilii Plater, płd",398
"15249",2015-12-12,2015-12-07,2015-12-01,4.2,4.8,5.5,0.3,0,"weekend","Świętokrzyska - Emilii Plater, płd",141
"15250",2015-12-13,2015-12-07,2015-12-01,2.2,4.1,8.6,5.4,0,"weekend","Świętokrzyska - Emilii Plater, płd",59
"15251",2015-12-14,2015-12-14,2015-12-01,-1.2,1.3,3.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",392
"15252",2015-12-15,2015-12-14,2015-12-01,-1.9,-0.1,1.4,0,1.7,"roboczy","Świętokrzyska - Emilii Plater, płd",370
"15253",2015-12-16,2015-12-14,2015-12-01,0.3,1.2,1.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",395
"15254",2015-12-17,2015-12-14,2015-12-01,1.7,4.4,6.1,0.9,0,"roboczy","Świętokrzyska - Emilii Plater, płd",342
"15255",2015-12-18,2015-12-14,2015-12-01,6.1,9.3,10.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",414
"15256",2015-12-19,2015-12-14,2015-12-01,8.2,9.6,11.3,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",269
"15257",2015-12-20,2015-12-14,2015-12-01,4.4,6.6,9.9,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",205
"15258",2015-12-21,2015-12-21,2015-12-01,0.6,5.4,8.1,2.3,0,"roboczy","Świętokrzyska - Emilii Plater, płd",411
"15259",2015-12-22,2015-12-21,2015-12-01,6.1,8.8,9.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",387
"15260",2015-12-23,2015-12-21,2015-12-01,9.1,11.7,14.4,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",407
"15261",2015-12-24,2015-12-21,2015-12-01,3.2,5.5,10.8,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",113
"15262",2015-12-25,2015-12-21,2015-12-01,-0.4,5.4,10,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",84
"15263",2015-12-26,2015-12-21,2015-12-01,2.5,11,13.8,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",71
"15264",2015-12-27,2015-12-21,2015-12-01,6.4,9.6,13.9,2.2,0,"weekend","Świętokrzyska - Emilii Plater, płd",142
"15265",2015-12-28,2015-12-28,2015-12-01,3.1,6.5,10.4,0,0.5,"roboczy","Świętokrzyska - Emilii Plater, płd",306
"15266",2015-12-29,2015-12-28,2015-12-01,-4,-1.9,4.6,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",301
"15267",2015-12-30,2015-12-28,2015-12-01,-6.4,-4.1,-1.8,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",260
"15268",2015-12-31,2015-12-28,2015-12-01,-8.3,-5.6,-1,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",113
"15269",2016-01-01,2015-12-28,2016-01-01,-11.1,-9.1,-4.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",48
"15270",2016-01-02,2015-12-28,2016-01-01,-12.6,-10.7,-8.3,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",50
"15271",2016-01-03,2015-12-28,2016-01-01,-16.5,-15,-12.6,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",21
"15272",2016-01-04,2016-01-04,2016-01-01,-16.4,-14.1,-10.6,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",142
"15273",2016-01-05,2016-01-04,2016-01-01,-17.1,-13.6,-10.8,0,0.4,"roboczy","Świętokrzyska - Emilii Plater, płd",165
"15274",2016-01-06,2016-01-04,2016-01-01,-11.7,-6.8,-5.3,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",42
"15275",2016-01-07,2016-01-04,2016-01-01,-5.9,-5.4,-4.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",182
"15276",2016-01-08,2016-01-04,2016-01-01,-5.9,-3.2,1.9,0,3.3,"roboczy","Świętokrzyska - Emilii Plater, płd",156
"15277",2016-01-09,2016-01-04,2016-01-01,-1.5,0.5,2.1,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",84
"15278",2016-01-10,2016-01-04,2016-01-01,-5,-1.7,0.4,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",73
"15279",2016-01-11,2016-01-11,2016-01-01,-0.5,1,2.7,1.4,0,"roboczy","Świętokrzyska - Emilii Plater, płd",179
"15280",2016-01-12,2016-01-11,2016-01-01,-1.4,0.2,2.2,0,0.3,"roboczy","Świętokrzyska - Emilii Plater, płd",232
"15281",2016-01-13,2016-01-11,2016-01-01,-1.5,1,2.8,0,1.2,"roboczy","Świętokrzyska - Emilii Plater, płd",230
"15282",2016-01-14,2016-01-11,2016-01-01,-1.9,-0.8,1.7,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",166
"15283",2016-01-15,2016-01-11,2016-01-01,-3.1,-1.1,0.1,0,7.9,"roboczy","Świętokrzyska - Emilii Plater, płd",167
"15284",2016-01-16,2016-01-11,2016-01-01,-6.3,-3.9,-0.9,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",6
"15285",2016-01-17,2016-01-11,2016-01-01,-9.8,-4.8,-2,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",1
"15286",2016-01-18,2016-01-18,2016-01-01,-8,-6.1,-2.9,0,0.3,"roboczy","Świętokrzyska - Emilii Plater, płd",27
"15287",2016-01-19,2016-01-18,2016-01-01,-9.6,-5.5,-3.2,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",49
"15288",2016-01-20,2016-01-18,2016-01-01,-10,-6.5,-4.1,0,0.3,"roboczy","Świętokrzyska - Emilii Plater, płd",60
"15289",2016-01-21,2016-01-18,2016-01-01,-5.3,-3.3,-2,0,0.1,"roboczy","Świętokrzyska - Emilii Plater, płd",147
"15290",2016-01-22,2016-01-18,2016-01-01,-6.3,-4.5,-1.9,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",135
"15291",2016-01-23,2016-01-18,2016-01-01,-14.6,-9.6,-3.6,0,0,"weekend","Świętokrzyska - Emilii Plater, płd",31
"15292",2016-01-24,2016-01-18,2016-01-01,-12,-3.2,0.6,0,0.4,"weekend","Świętokrzyska - Emilii Plater, płd",23
"15293",2016-01-25,2016-01-25,2016-01-01,0.6,1.6,2.7,1,0,"roboczy","Świętokrzyska - Emilii Plater, płd",169
"15294",2016-01-26,2016-01-25,2016-01-01,0.4,3.3,6.2,1.5,0,"roboczy","Świętokrzyska - Emilii Plater, płd",184
"15295",2016-01-27,2016-01-25,2016-01-01,3.3,7.1,8.3,0.1,0,"roboczy","Świętokrzyska - Emilii Plater, płd",221
"15296",2016-01-28,2016-01-25,2016-01-01,5.2,7.7,11.2,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",262
"15297",2016-01-29,2016-01-25,2016-01-01,0.4,4.2,7.4,0,0,"roboczy","Świętokrzyska - Emilii Plater, płd",336
