"","Data","Miejsce","Liczba_rowerow"
"4043","2019-07-13","NSR Most Gdański DDR",14
"4044","2019-07-14","NSR Most Gdański DDR",36
"4045","2019-07-15","NSR Most Gdański DDR",10
"4046","2019-07-16","NSR Most Gdański DDR",8
"4047","2019-07-17","NSR Most Gdański DDR",10
"4048","2019-07-18","NSR Most Gdański DDR",8
"4049","2019-07-19","NSR Most Gdański DDR",20
"4050","2019-07-20","NSR Most Gdański DDR",19
"4051","2019-07-21","NSR Most Gdański DDR",10
"4052","2019-07-22","NSR Most Gdański DDR",12
"4053","2019-07-23","NSR Most Gdański DDR",7
"4054","2019-07-24","NSR Most Gdański DDR",9
"4055","2019-07-25","NSR Most Gdański DDR",17
"4056","2019-07-26","NSR Most Gdański DDR",9
"4057","2019-07-27","NSR Most Gdański DDR",19
"4058","2019-07-28","NSR Most Gdański DDR",15
"4059","2019-07-29","NSR Most Gdański DDR",7
"4060","2019-07-30","NSR Most Gdański DDR",9
"4061","2019-07-31","NSR Most Gdański DDR",8
"4062","2019-08-01","NSR Most Gdański DDR",12
"4063","2019-08-02","NSR Most Gdański DDR",19
"4064","2019-08-03","NSR Most Gdański DDR",20
"4065","2019-08-04","NSR Most Gdański DDR",25
"4066","2019-08-05","NSR Most Gdański DDR",10
"4067","2019-08-06","NSR Most Gdański DDR",19
"4068","2019-08-07","NSR Most Gdański DDR",19
"4069","2019-08-08","NSR Most Gdański DDR",16
"4070","2019-08-09","NSR Most Gdański DDR",10
"4071","2019-08-10","NSR Most Gdański DDR",26
"4072","2019-08-11","NSR Most Gdański DDR",38
"4073","2019-08-12","NSR Most Gdański DDR",16
"4074","2019-08-13","NSR Most Gdański DDR",13
"4075","2019-08-14","NSR Most Gdański DDR",27
"4076","2019-08-15","NSR Most Gdański DDR",48
"4077","2019-08-16","NSR Most Gdański DDR",7
"4078","2019-08-17","NSR Most Gdański DDR",18
"4079","2019-08-18","NSR Most Gdański DDR",20
"4080","2019-08-19","NSR Most Gdański DDR",7
"4081","2019-08-20","NSR Most Gdański DDR",12
"4082","2019-08-21","NSR Most Gdański DDR",6
"4083","2019-08-22","NSR Most Gdański DDR",9
"4084","2019-08-23","NSR Most Gdański DDR",13
"4085","2019-08-24","NSR Most Gdański DDR",18
"4086","2019-08-25","NSR Most Gdański DDR",19
"4087","2019-08-26","NSR Most Gdański DDR",21
"4088","2019-08-27","NSR Most Gdański DDR",525
"4089","2019-08-28","NSR Most Gdański DDR",442
"4090","2019-08-29","NSR Most Gdański DDR",677
"4091","2019-08-30","NSR Most Gdański DDR",957
"4092","2019-08-31","NSR Most Gdański DDR",1777
"4093","2019-09-01","NSR Most Gdański DDR",2286
"4094","2019-09-02","NSR Most Gdański DDR",479
"4095","2019-09-03","NSR Most Gdański DDR",885
"4096","2019-09-04","NSR Most Gdański DDR",1231
"4097","2019-09-05","NSR Most Gdański DDR",1314
"4098","2019-09-06","NSR Most Gdański DDR",1134
"4099","2019-09-07","NSR Most Gdański DDR",1272
"4100","2019-09-08","NSR Most Gdański DDR",330
"4101","2019-09-09","NSR Most Gdański DDR",952
"4102","2019-09-10","NSR Most Gdański DDR",897
"4103","2019-09-11","NSR Most Gdański DDR",0
"4104","2019-09-12","NSR Most Gdański DDR",0
"4105","2019-09-13","NSR Most Gdański DDR",428
"4106","2019-09-14","NSR Most Gdański DDR",1163
"4107","2019-09-15","NSR Most Gdański DDR",1680
"4108","2019-09-16","NSR Most Gdański DDR",785
"4109","2019-09-17","NSR Most Gdański DDR",480
"4110","2019-09-18","NSR Most Gdański DDR",185
"4111","2019-09-19","NSR Most Gdański DDR",471
"4112","2019-09-20","NSR Most Gdański DDR",542
"4113","2019-09-21","NSR Most Gdański DDR",593
"4114","2019-09-22","NSR Most Gdański DDR",2517
"4115","2019-03-20","Bazyliańska/Wysockiego",NA
"4116","2019-03-21","Bazyliańska/Wysockiego",NA
"4117","2019-03-22","Bazyliańska/Wysockiego",NA
"4118","2019-03-23","Bazyliańska/Wysockiego",NA
"4119","2019-03-24","Bazyliańska/Wysockiego",NA
"4120","2019-03-25","Bazyliańska/Wysockiego",NA
"4121","2019-03-26","Bazyliańska/Wysockiego",NA
"4122","2019-03-27","Bazyliańska/Wysockiego",NA
"4123","2019-03-28","Bazyliańska/Wysockiego",216
"4124","2019-03-29","Bazyliańska/Wysockiego",329
"4125","2019-03-30","Bazyliańska/Wysockiego",329
"4126","2019-03-31","Bazyliańska/Wysockiego",328
"4127","2019-04-01","Bazyliańska/Wysockiego",292
"4128","2019-04-02","Bazyliańska/Wysockiego",199
"4129","2019-04-03","Bazyliańska/Wysockiego",255
"4130","2019-04-04","Bazyliańska/Wysockiego",322
"4131","2019-04-05","Bazyliańska/Wysockiego",249
"4132","2019-04-06","Bazyliańska/Wysockiego",295
"4133","2019-04-07","Bazyliańska/Wysockiego",377
"4134","2019-04-08","Bazyliańska/Wysockiego",272
"4135","2019-04-09","Bazyliańska/Wysockiego",139
"4136","2019-04-10","Bazyliańska/Wysockiego",154
"4137","2019-04-11","Bazyliańska/Wysockiego",146
"4138","2019-04-12","Bazyliańska/Wysockiego",181
"4139","2019-04-13","Bazyliańska/Wysockiego",102
"4140","2019-04-14","Bazyliańska/Wysockiego",371
"4141","2019-04-15","Bazyliańska/Wysockiego",16
"4142","2019-04-16","Bazyliańska/Wysockiego",0
"4143","2019-04-17","Bazyliańska/Wysockiego",253
"4144","2019-04-18","Bazyliańska/Wysockiego",460
"4145","2019-04-19","Bazyliańska/Wysockiego",473
"4146","2019-04-20","Bazyliańska/Wysockiego",452
"4147","2019-04-21","Bazyliańska/Wysockiego",157
"4148","2019-04-22","Bazyliańska/Wysockiego",353
"4149","2019-04-23","Bazyliańska/Wysockiego",294
"4150","2019-04-24","Bazyliańska/Wysockiego",369
"4151","2019-04-25","Bazyliańska/Wysockiego",522
"4152","2019-04-26","Bazyliańska/Wysockiego",574
"4153","2019-04-27","Bazyliańska/Wysockiego",309
"4154","2019-04-28","Bazyliańska/Wysockiego",203
"4155","2019-04-29","Bazyliańska/Wysockiego",385
"4156","2019-04-30","Bazyliańska/Wysockiego",424
"4157","2019-05-01","Bazyliańska/Wysockiego",678
"4158","2019-05-02","Bazyliańska/Wysockiego",176
"4159","2019-05-03","Bazyliańska/Wysockiego",309
"4160","2019-05-04","Bazyliańska/Wysockiego",274
"4161","2019-05-05","Bazyliańska/Wysockiego",246
"4162","2019-05-06","Bazyliańska/Wysockiego",307
"4163","2019-05-07","Bazyliańska/Wysockiego",331
"4164","2019-05-08","Bazyliańska/Wysockiego",327
"4165","2019-05-09","Bazyliańska/Wysockiego",314
"4166","2019-05-10","Bazyliańska/Wysockiego",297
"4167","2019-05-11","Bazyliańska/Wysockiego",442
"4168","2019-05-12","Bazyliańska/Wysockiego",499
"4169","2019-05-13","Bazyliańska/Wysockiego",157
"4170","2019-05-14","Bazyliańska/Wysockiego",114
"4171","2019-05-15","Bazyliańska/Wysockiego",117
"4172","2019-05-16","Bazyliańska/Wysockiego",179
"4173","2019-05-17","Bazyliańska/Wysockiego",324
"4174","2019-05-18","Bazyliańska/Wysockiego",14
"4175","2019-05-19","Bazyliańska/Wysockiego",0
"4176","2019-05-20","Bazyliańska/Wysockiego",208
"4177","2019-05-21","Bazyliańska/Wysockiego",353
"4178","2019-05-22","Bazyliańska/Wysockiego",343
"4179","2019-05-23","Bazyliańska/Wysockiego",264
"4180","2019-05-24","Bazyliańska/Wysockiego",494
"4181","2019-05-25","Bazyliańska/Wysockiego",538
"4182","2019-05-26","Bazyliańska/Wysockiego",451
"4183","2019-05-27","Bazyliańska/Wysockiego",576
"4184","2019-05-28","Bazyliańska/Wysockiego",214
"4185","2019-05-29","Bazyliańska/Wysockiego",255
"4186","2019-05-30","Bazyliańska/Wysockiego",513
"4187","2019-05-31","Bazyliańska/Wysockiego",568
"4188","2019-06-01","Bazyliańska/Wysockiego",557
"4189","2019-06-02","Bazyliańska/Wysockiego",751
"4190","2019-06-03","Bazyliańska/Wysockiego",669
"4191","2019-06-04","Bazyliańska/Wysockiego",608
"4192","2019-06-05","Bazyliańska/Wysockiego",610
"4193","2019-06-06","Bazyliańska/Wysockiego",553
"4194","2019-06-07","Bazyliańska/Wysockiego",546
"4195","2019-06-08","Bazyliańska/Wysockiego",449
"4196","2019-06-09","Bazyliańska/Wysockiego",810
"4197","2019-06-10","Bazyliańska/Wysockiego",568
"4198","2019-06-11","Bazyliańska/Wysockiego",555
"4199","2019-06-12","Bazyliańska/Wysockiego",515
"4200","2019-06-13","Bazyliańska/Wysockiego",460
"4201","2019-06-14","Bazyliańska/Wysockiego",526
"4202","2019-06-15","Bazyliańska/Wysockiego",468
"4203","2019-06-16","Bazyliańska/Wysockiego",630
"4204","2019-06-17","Bazyliańska/Wysockiego",555
"4205","2019-06-18","Bazyliańska/Wysockiego",548
"4206","2019-06-19","Bazyliańska/Wysockiego",434
"4207","2019-06-20","Bazyliańska/Wysockiego",603
"4208","2019-06-21","Bazyliańska/Wysockiego",429
"4209","2019-06-22","Bazyliańska/Wysockiego",476
"4210","2019-06-23","Bazyliańska/Wysockiego",659
"4211","2019-06-24","Bazyliańska/Wysockiego",586
"4212","2019-06-25","Bazyliańska/Wysockiego",510
"4213","2019-06-26","Bazyliańska/Wysockiego",439
"4214","2019-06-27","Bazyliańska/Wysockiego",435
"4215","2019-06-28","Bazyliańska/Wysockiego",426
"4216","2019-06-29","Bazyliańska/Wysockiego",471
"4217","2019-06-30","Bazyliańska/Wysockiego",440
"4218","2019-07-01","Bazyliańska/Wysockiego",458
"4219","2019-07-02","Bazyliańska/Wysockiego",464
"4220","2019-07-03","Bazyliańska/Wysockiego",460
"4221","2019-07-04","Bazyliańska/Wysockiego",479
"4222","2019-07-05","Bazyliańska/Wysockiego",270
"4223","2019-07-06","Bazyliańska/Wysockiego",238
"4224","2019-07-07","Bazyliańska/Wysockiego",454
"4225","2019-07-08","Bazyliańska/Wysockiego",326
"4226","2019-07-09","Bazyliańska/Wysockiego",179
"4227","2019-07-10","Bazyliańska/Wysockiego",266
"4228","2019-07-11","Bazyliańska/Wysockiego",356
"4229","2019-07-12","Bazyliańska/Wysockiego",462
"4230","2019-07-13","Bazyliańska/Wysockiego",276
"4231","2019-07-14","Bazyliańska/Wysockiego",550
"4232","2019-07-15","Bazyliańska/Wysockiego",512
"4233","2019-07-16","Bazyliańska/Wysockiego",277
"4234","2019-07-17","Bazyliańska/Wysockiego",359
"4235","2019-07-18","Bazyliańska/Wysockiego",528
"4236","2019-07-19","Bazyliańska/Wysockiego",439
"4237","2019-07-20","Bazyliańska/Wysockiego",374
"4238","2019-07-21","Bazyliańska/Wysockiego",473
"4239","2019-07-22","Bazyliańska/Wysockiego",0
"4240","2019-07-23","Bazyliańska/Wysockiego",287
"4241","2019-07-24","Bazyliańska/Wysockiego",483
"4242","2019-07-25","Bazyliańska/Wysockiego",504
"4243","2019-07-26","Bazyliańska/Wysockiego",418
"4244","2019-07-27","Bazyliańska/Wysockiego",369
"4245","2019-07-28","Bazyliańska/Wysockiego",408
"4246","2019-07-29","Bazyliańska/Wysockiego",265
"4247","2019-07-30","Bazyliańska/Wysockiego",404
"4248","2019-07-31","Bazyliańska/Wysockiego",468
"4249","2019-08-01","Bazyliańska/Wysockiego",438
"4250","2019-08-02","Bazyliańska/Wysockiego",345
"4251","2019-08-03","Bazyliańska/Wysockiego",550
"4252","2019-08-04","Bazyliańska/Wysockiego",542
"4253","2019-08-05","Bazyliańska/Wysockiego",480
"4254","2019-08-06","Bazyliańska/Wysockiego",492
"4255","2019-08-07","Bazyliańska/Wysockiego",189
"4256","2019-08-08","Bazyliańska/Wysockiego",0
"4257","2019-08-09","Bazyliańska/Wysockiego",265
"4258","2019-08-10","Bazyliańska/Wysockiego",285
"4259","2019-08-11","Bazyliańska/Wysockiego",515
"4260","2019-08-12","Bazyliańska/Wysockiego",368
"4261","2019-08-13","Bazyliańska/Wysockiego",380
"4262","2019-08-14","Bazyliańska/Wysockiego",282
"4263","2019-08-15","Bazyliańska/Wysockiego",538
"4264","2019-08-16","Bazyliańska/Wysockiego",299
"4265","2019-08-17","Bazyliańska/Wysockiego",337
"4266","2019-08-18","Bazyliańska/Wysockiego",432
"4267","2019-08-19","Bazyliańska/Wysockiego",274
"4268","2019-08-20","Bazyliańska/Wysockiego",453
"4269","2019-08-21","Bazyliańska/Wysockiego",249
"4270","2019-08-22","Bazyliańska/Wysockiego",423
"4271","2019-08-23","Bazyliańska/Wysockiego",430
"4272","2019-08-24","Bazyliańska/Wysockiego",517
"4273","2019-08-25","Bazyliańska/Wysockiego",525
"4274","2019-08-26","Bazyliańska/Wysockiego",459
"4275","2019-08-27","Bazyliańska/Wysockiego",481
"4276","2019-08-28","Bazyliańska/Wysockiego",435
"4277","2019-08-29","Bazyliańska/Wysockiego",367
"4278","2019-08-30","Bazyliańska/Wysockiego",363
"4279","2019-08-31","Bazyliańska/Wysockiego",371
"4280","2019-09-01","Bazyliańska/Wysockiego",506
"4281","2019-09-02","Bazyliańska/Wysockiego",290
"4282","2019-09-03","Bazyliańska/Wysockiego",357
"4283","2019-09-04","Bazyliańska/Wysockiego",398
"4284","2019-09-05","Bazyliańska/Wysockiego",447
"4285","2019-09-06","Bazyliańska/Wysockiego",445
"4286","2019-09-07","Bazyliańska/Wysockiego",294
"4287","2019-09-08","Bazyliańska/Wysockiego",94
"4288","2019-09-09","Bazyliańska/Wysockiego",332
"4289","2019-09-10","Bazyliańska/Wysockiego",301
"4290","2019-09-11","Bazyliańska/Wysockiego",382
"4291","2019-09-12","Bazyliańska/Wysockiego",404
"4292","2019-09-13","Bazyliańska/Wysockiego",291
"4293","2019-09-14","Bazyliańska/Wysockiego",290
"4294","2019-09-15","Bazyliańska/Wysockiego",328
"4295","2019-09-16","Bazyliańska/Wysockiego",242
"4296","2019-09-17","Bazyliańska/Wysockiego",176
"4297","2019-09-18","Bazyliańska/Wysockiego",95
"4298","2019-09-19","Bazyliańska/Wysockiego",172
"4299","2019-09-20","Bazyliańska/Wysockiego",181
"4300","2019-09-21","Bazyliańska/Wysockiego",130
"4301","2019-09-22","Bazyliańska/Wysockiego",360
"4302","2019-03-20","Czerniakowska W",NA
"4303","2019-03-21","Czerniakowska W",NA
"4304","2019-03-22","Czerniakowska W",NA
"4305","2019-03-23","Czerniakowska W",NA
"4306","2019-03-24","Czerniakowska W",NA
"4307","2019-03-25","Czerniakowska W",NA
"4308","2019-03-26","Czerniakowska W",NA
"4309","2019-03-27","Czerniakowska W",NA
"4310","2019-03-28","Czerniakowska W",6
"4311","2019-03-29","Czerniakowska W",6
"4312","2019-03-30","Czerniakowska W",8
"4313","2019-03-31","Czerniakowska W",5
"4314","2019-04-01","Czerniakowska W",8
"4315","2019-04-02","Czerniakowska W",3
"4316","2019-04-03","Czerniakowska W",8
"4317","2019-04-04","Czerniakowska W",3
"4318","2019-04-05","Czerniakowska W",10
"4319","2019-04-06","Czerniakowska W",11
"4320","2019-04-07","Czerniakowska W",516
"4321","2019-04-08","Czerniakowska W",643
"4322","2019-04-09","Czerniakowska W",428
"4323","2019-04-10","Czerniakowska W",162
"4324","2019-04-11","Czerniakowska W",153
"4325","2019-04-12","Czerniakowska W",130
"4326","2019-04-13","Czerniakowska W",0
"4327","2019-04-14","Czerniakowska W",0
"4328","2019-04-15","Czerniakowska W",279
"4329","2019-04-16","Czerniakowska W",143
"4330","2019-04-17","Czerniakowska W",285
"4331","2019-04-18","Czerniakowska W",352
"4332","2019-04-19","Czerniakowska W",375
"4333","2019-04-20","Czerniakowska W",350
"4334","2019-04-21","Czerniakowska W",155
"4335","2019-04-22","Czerniakowska W",228
"4336","2019-04-23","Czerniakowska W",419
"4337","2019-04-24","Czerniakowska W",595
"4338","2019-04-25","Czerniakowska W",830
"4339","2019-04-26","Czerniakowska W",1012
"4340","2019-04-27","Czerniakowska W",534
"4341","2019-04-28","Czerniakowska W",295
"4342","2019-04-29","Czerniakowska W",561
"4343","2019-04-30","Czerniakowska W",666
"4344","2019-05-01","Czerniakowska W",1129
"4345","2019-05-02","Czerniakowska W",370
"4346","2019-05-03","Czerniakowska W",402
"4347","2019-05-04","Czerniakowska W",475
"4348","2019-05-05","Czerniakowska W",250
"4349","2019-05-06","Czerniakowska W",443
"4350","2019-05-07","Czerniakowska W",536
"4351","2019-05-08","Czerniakowska W",574
"4352","2019-05-09","Czerniakowska W",501
"4353","2019-05-10","Czerniakowska W",471
"4354","2019-05-11","Czerniakowska W",823
"4355","2019-05-12","Czerniakowska W",696
"4356","2019-05-13","Czerniakowska W",192
"4357","2019-05-14","Czerniakowska W",75
"4358","2019-05-15","Czerniakowska W",0
"4359","2019-05-16","Czerniakowska W",231
"4360","2019-05-17","Czerniakowska W",530
"4361","2019-05-18","Czerniakowska W",1112
"4362","2019-05-19","Czerniakowska W",350
"4363","2019-05-20","Czerniakowska W",285
"4364","2019-05-21","Czerniakowska W",330
"4365","2019-05-22","Czerniakowska W",270
"4366","2019-05-23","Czerniakowska W",218
"4367","2019-05-24","Czerniakowska W",375
"4368","2019-05-25","Czerniakowska W",502
"4369","2019-05-26","Czerniakowska W",370
"4370","2019-05-27","Czerniakowska W",383
"4371","2019-05-28","Czerniakowska W",223
"4372","2019-05-29","Czerniakowska W",216
"4373","2019-05-30","Czerniakowska W",805
"4374","2019-05-31","Czerniakowska W",978
"4375","2019-06-01","Czerniakowska W",1219
"4376","2019-06-02","Czerniakowska W",1212
"4377","2019-06-03","Czerniakowska W",1043
"4378","2019-06-04","Czerniakowska W",1096
"4379","2019-06-05","Czerniakowska W",1063
"4380","2019-06-06","Czerniakowska W",1026
"4381","2019-06-07","Czerniakowska W",980
"4382","2019-06-08","Czerniakowska W",670
"4383","2019-06-09","Czerniakowska W",1464
"4384","2019-06-10","Czerniakowska W",959
"4385","2019-06-11","Czerniakowska W",1022
"4386","2019-06-12","Czerniakowska W",968
"4387","2019-06-13","Czerniakowska W",805
"4388","2019-06-14","Czerniakowska W",826
"4389","2019-06-15","Czerniakowska W",913
"4390","2019-06-16","Czerniakowska W",1186
"4391","2019-06-17","Czerniakowska W",897
"4392","2019-06-18","Czerniakowska W",1058
"4393","2019-06-19","Czerniakowska W",722
"4394","2019-06-20","Czerniakowska W",1169
"4395","2019-06-21","Czerniakowska W",670
"4396","2019-06-22","Czerniakowska W",1027
"4397","2019-06-23","Czerniakowska W",1199
"4398","2019-06-24","Czerniakowska W",1007
"4399","2019-06-25","Czerniakowska W",1096
"4400","2019-06-26","Czerniakowska W",917
"4401","2019-06-27","Czerniakowska W",800
"4402","2019-06-28","Czerniakowska W",790
"4403","2019-06-29","Czerniakowska W",875
"4404","2019-06-30","Czerniakowska W",901
"4405","2019-07-01","Czerniakowska W",730
"4406","2019-07-02","Czerniakowska W",946
"4407","2019-07-03","Czerniakowska W",849
"4408","2019-07-04","Czerniakowska W",828
"4409","2019-07-05","Czerniakowska W",432
"4410","2019-07-06","Czerniakowska W",171
"4411","2019-07-07","Czerniakowska W",0
"4412","2019-07-08","Czerniakowska W",341
"4413","2019-07-09","Czerniakowska W",371
"4414","2019-07-10","Czerniakowska W",447
"4415","2019-07-11","Czerniakowska W",662
"4416","2019-07-12","Czerniakowska W",831
"4417","2019-07-13","Czerniakowska W",486
"4418","2019-07-14","Czerniakowska W",1128
"4419","2019-07-15","Czerniakowska W",1009
"4420","2019-07-16","Czerniakowska W",529
"4421","2019-07-17","Czerniakowska W",600
"4422","2019-07-18","Czerniakowska W",913
"4423","2019-07-19","Czerniakowska W",828
"4424","2019-07-20","Czerniakowska W",845
"4425","2019-07-21","Czerniakowska W",705
"4426","2019-07-22","Czerniakowska W",870
"4427","2019-07-23","Czerniakowska W",780
"4428","2019-07-24","Czerniakowska W",885
"4429","2019-07-25","Czerniakowska W",964
"4430","2019-07-26","Czerniakowska W",957
"4431","2019-07-27","Czerniakowska W",821
"4432","2019-07-28","Czerniakowska W",877
"4433","2019-07-29","Czerniakowska W",594
"4434","2019-07-30","Czerniakowska W",775
"4435","2019-07-31","Czerniakowska W",1025
"4436","2019-08-01","Czerniakowska W",863
"4437","2019-08-02","Czerniakowska W",672
"4438","2019-08-03","Czerniakowska W",893
"4439","2019-08-04","Czerniakowska W",1008
"4440","2019-08-05","Czerniakowska W",856
"4441","2019-08-06","Czerniakowska W",1022
"4442","2019-08-07","Czerniakowska W",949
"4443","2019-08-08","Czerniakowska W",840
"4444","2019-08-09","Czerniakowska W",877
"4445","2019-08-10","Czerniakowska W",778
"4446","2019-08-11","Czerniakowska W",1340
"4447","2019-08-12","Czerniakowska W",724
"4448","2019-08-13","Czerniakowska W",802
"4449","2019-08-14","Czerniakowska W",467
"4450","2019-08-15","Czerniakowska W",1211
"4451","2019-08-16","Czerniakowska W",701
"4452","2019-08-17","Czerniakowska W",851
"4453","2019-08-18","Czerniakowska W",1003
"4454","2019-08-19","Czerniakowska W",688
"4455","2019-08-20","Czerniakowska W",989
"4456","2019-08-21","Czerniakowska W",556
"4457","2019-08-22","Czerniakowska W",960
"4458","2019-08-23","Czerniakowska W",878
"4459","2019-08-24","Czerniakowska W",1110
"4460","2019-08-25","Czerniakowska W",1143
"4461","2019-08-26","Czerniakowska W",941
"4462","2019-08-27","Czerniakowska W",1107
"4463","2019-08-28","Czerniakowska W",970
"4464","2019-08-29","Czerniakowska W",910
"4465","2019-08-30","Czerniakowska W",799
"4466","2019-08-31","Czerniakowska W",896
"4467","2019-09-01","Czerniakowska W",1174
"4468","2019-09-02","Czerniakowska W",533
"4469","2019-09-03","Czerniakowska W",675
"4470","2019-09-04","Czerniakowska W",947
"4471","2019-09-05","Czerniakowska W",951
"4472","2019-09-06","Czerniakowska W",830
"4473","2019-09-07","Czerniakowska W",676
"4474","2019-09-08","Czerniakowska W",172
"4475","2019-09-09","Czerniakowska W",724
"4476","2019-09-10","Czerniakowska W",700
"4477","2019-09-11","Czerniakowska W",863
"4478","2019-09-12","Czerniakowska W",866
"4479","2019-09-13","Czerniakowska W",639
"4480","2019-09-14","Czerniakowska W",627
"4481","2019-09-15","Czerniakowska W",789
"4482","2019-09-16","Czerniakowska W",538
"4483","2019-09-17","Czerniakowska W",427
"4484","2019-09-18","Czerniakowska W",208
"4485","2019-09-19","Czerniakowska W",328
"4486","2019-09-20","Czerniakowska W",323
"4487","2019-09-21","Czerniakowska W",338
"4488","2019-09-22","Czerniakowska W",960
"4489","2019-03-20","Radzymińska/Jórskiego",NA
"4490","2019-03-21","Radzymińska/Jórskiego",NA
"4491","2019-03-22","Radzymińska/Jórskiego",NA
"4492","2019-03-23","Radzymińska/Jórskiego",NA
"4493","2019-03-24","Radzymińska/Jórskiego",NA
"4494","2019-03-25","Radzymińska/Jórskiego",NA
"4495","2019-03-26","Radzymińska/Jórskiego",NA
"4496","2019-03-27","Radzymińska/Jórskiego",NA
"4497","2019-03-28","Radzymińska/Jórskiego",1532
"4498","2019-03-29","Radzymińska/Jórskiego",2201
"4499","2019-03-30","Radzymińska/Jórskiego",2200
"4500","2019-03-31","Radzymińska/Jórskiego",2201
"4501","2019-04-01","Radzymińska/Jórskiego",1750
"4502","2019-04-02","Radzymińska/Jórskiego",1477
"4503","2019-04-03","Radzymińska/Jórskiego",1236
"4504","2019-04-04","Radzymińska/Jórskiego",1027
"4505","2019-04-05","Radzymińska/Jórskiego",1743
"4506","2019-04-06","Radzymińska/Jórskiego",1560
"4507","2019-04-07","Radzymińska/Jórskiego",3225
"4508","2019-04-08","Radzymińska/Jórskiego",2316
